pixel_id,label,class_name,zone,split,soil_ph,soil_clay,soil_organic,.geo
2375,3,Alfalfa,CA_Zone1,test,7.5,35.4,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9440179930784,39.12322178499535]}"
2377,3,Alfalfa,CA_Zone1,test,7.6,34.3,33.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9488375609063,39.127673953009]}"
2378,3,Alfalfa,CA_Zone1,test,7.3,29.8,34.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95264245082817,39.18778855151084]}"
2379,3,Alfalfa,CA_Zone1,test,6.4,26.6,33.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50343101103793,39.09651099034076]}"
2382,3,Alfalfa,CA_Zone1,test,7.3,28.3,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94820282726974,39.19446914000954]}"
2386,3,Alfalfa,CA_Zone1,test,6.7,32.5,34.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84455011942676,39.06090249402066]}"
2389,3,Alfalfa,CA_Zone1,test,6.9,31.8,32.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93748596490379,39.39945642600346]}"
2390,3,Alfalfa,CA_Zone1,test,7.2,30.7,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96819241364312,39.0942852619774]}"
2393,3,Alfalfa,CA_Zone1,test,7.0,35.6,36.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85537764960809,39.05200142176988]}"
2395,3,Alfalfa,CA_Zone1,test,7.0,35.7,33.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84610356611742,39.05422665041404]}"
2396,3,Alfalfa,CA_Zone1,test,6.6,36.7,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79962200139218,39.33481658612249]}"
2397,3,Alfalfa,CA_Zone1,test,7.0,36.1,36.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85297716266923,39.049776219400364]}"
2399,3,Alfalfa,CA_Zone1,test,7.3,28.6,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95163077593843,39.192242250736214]}"
2400,3,Alfalfa,CA_Zone1,test,6.7,36.1,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93260446917101,39.46188860349925]}"
2402,3,Alfalfa,CA_Zone1,test,7.0,30.2,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93504881444818,39.39722709272853]}"
2403,3,Alfalfa,CA_Zone1,test,7.0,35.2,34.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84266682787413,39.05645190533547]}"
2404,3,Alfalfa,CA_Zone1,test,7.0,35.6,36.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85589575778647,39.049776219400364]}"
2406,3,Alfalfa,CA_Zone1,test,7.5,34.0,32.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91253973595487,39.06980398683426]}"
2407,3,Alfalfa,CA_Zone1,test,7.6,30.9,34.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93023571219048,39.0942852619774]}"
2408,3,Alfalfa,CA_Zone1,test,7.3,35.6,32.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88301250674587,39.0586771865368]}"
2409,3,Alfalfa,CA_Zone1,test,7.2,34.8,35.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97059963360306,39.09651099034076]}"
2412,3,Alfalfa,CA_Zone1,test,7.4,29.4,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95213653518252,39.19001538790419]}"
2413,3,Alfalfa,CA_Zone1,test,6.7,33.5,34.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94529329321593,39.45742846706196]}"
2414,3,Alfalfa,CA_Zone1,test,7.3,35.6,32.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88301250674587,39.0586771865368]}"
2417,3,Alfalfa,CA_Zone1,test,7.3,28.3,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94820282726974,39.19446914000954]}"
2418,3,Alfalfa,CA_Zone1,test,6.7,36.1,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93260446917101,39.46188860349925]}"
2423,3,Alfalfa,CA_Zone1,test,7.0,31.1,34.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98432919277778,39.39945642600346]}"
2424,3,Alfalfa,CA_Zone1,test,6.7,35.5,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9340625903781,39.45519843898393]}"
2428,3,Alfalfa,CA_Zone1,test,7.3,33.6,38.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86225109623744,39.047551043302825]}"
2429,3,Alfalfa,CA_Zone1,test,6.7,34.7,33.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88472012166682,39.07648038254039]}"
2430,3,Alfalfa,CA_Zone1,test,7.2,42.9,35.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96924289742633,39.014176552687495]}"
2433,3,Alfalfa,CA_Zone1,test,7.0,34.6,34.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84558559549853,39.05645190533547]}"
2435,3,Alfalfa,CA_Zone1,test,7.0,36.7,35.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85057694572632,39.047551043302825]}"
2436,3,Alfalfa,CA_Zone1,test,7.1,28.9,32.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99316540526863,39.359332507965114]}"
2437,3,Alfalfa,CA_Zone1,test,6.6,34.1,35.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94725118349989,39.46188860349925]}"
2438,3,Alfalfa,CA_Zone1,test,7.0,36.0,36.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84954034438175,39.05200142176988]}"
2440,3,Alfalfa,CA_Zone1,test,7.4,28.5,33.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94870848800635,39.192242250736214]}"
2442,3,Alfalfa,CA_Zone1,test,7.4,54.9,33.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87504279163936,39.0052776856248]}"
2445,3,Alfalfa,CA_Zone1,test,7.0,40.6,35.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84817699874276,39.04532589347464]}"
2447,3,Alfalfa,CA_Zone1,test,7.1,35.5,32.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88352957461589,39.05645190533547]}"
2452,3,Alfalfa,CA_Zone1,test,6.9,32.7,35.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84798660506895,39.0586771865368]}"
2453,3,Alfalfa,CA_Zone1,test,7.3,40.2,31.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9611357588446,39.07425489100489]}"
2454,3,Alfalfa,CA_Zone1,test,7.0,30.2,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93504881444818,39.39722709272853]}"
2457,3,Alfalfa,CA_Zone1,test,7.6,31.4,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93366888945077,39.092059559938804]}"
2458,3,Alfalfa,CA_Zone1,test,7.1,34.9,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87322201590658,39.063127827789685]}"
2459,3,Alfalfa,CA_Zone1,test,7.0,36.0,31.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93161239221268,39.426210507860084]}"
2460,3,Alfalfa,CA_Zone1,test,7.2,35.6,36.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97351943749406,39.09651099034076]}"
2461,3,Alfalfa,CA_Zone1,test,7.5,32.2,33.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92834321391804,39.08983388422234]}"
2462,3,Alfalfa,CA_Zone1,test,7.4,32.2,31.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94744949243666,39.12099574052855]}"
2463,3,Alfalfa,CA_Zone1,test,7.0,40.0,37.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85161416701833,39.043100769913195]}"
2465,3,Alfalfa,CA_Zone1,test,7.0,35.3,38.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84318485600187,39.05422665041404]}"
2467,3,Alfalfa,CA_Zone1,test,7.4,29.4,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95213653518252,39.19001538790419]}"
2468,3,Alfalfa,CA_Zone1,test,7.0,34.2,40.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85641402098189,39.047551043302825]}"
2469,3,Alfalfa,CA_Zone1,test,7.0,40.0,37.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85161416701833,39.043100769913195]}"
2470,3,Alfalfa,CA_Zone1,test,6.6,30.9,35.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98725689451989,39.39945642600346]}"
2471,3,Alfalfa,CA_Zone1,test,7.3,28.3,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94820282726974,39.19446914000954]}"
2472,3,Alfalfa,CA_Zone1,test,7.3,34.4,31.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91202423234638,39.07202942577039]}"
2474,3,Alfalfa,CA_Zone1,test,7.3,31.3,33.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96527266737752,39.0942852619774]}"
2477,3,Alfalfa,CA_Zone1,test,7.4,29.4,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95213653518252,39.19001538790419]}"
2480,3,Alfalfa,CA_Zone1,test,6.0,28.2,33.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70757546045655,39.432899629384345]}"
2482,3,Alfalfa,CA_Zone1,test,6.8,30.7,36.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9682191044902,39.432899629384345]}"
2486,3,Alfalfa,CA_Zone1,test,7.3,42.7,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96340754530361,39.014176552687495]}"
2487,3,Alfalfa,CA_Zone1,test,7.0,34.6,34.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84558559549853,39.05645190533547]}"
2488,3,Alfalfa,CA_Zone1,test,7.0,34.8,34.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84902227623299,39.05422665041404]}"
2490,3,Alfalfa,CA_Zone1,test,7.4,29.4,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95213653518252,39.19001538790419]}"
2491,3,Alfalfa,CA_Zone1,test,7.1,36.2,39.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8534954833541,39.047551043302825]}"
2492,3,Alfalfa,CA_Zone1,test,7.5,31.7,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9445290542375,39.12099574052855]}"
2493,3,Alfalfa,CA_Zone1,test,6.7,34.7,34.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93699175716084,39.45519843898393]}"
2494,3,Alfalfa,CA_Zone1,test,7.1,36.2,39.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8534954833541,39.047551043302825]}"
2495,3,Alfalfa,CA_Zone1,test,7.4,29.2,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94921430515554,39.19001538790419]}"
2496,3,Alfalfa,CA_Zone1,test,6.5,30.3,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99569592747679,39.00082840942]}"
2497,3,Alfalfa,CA_Zone1,test,6.9,35.3,31.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8359842575874,39.047551043302825]}"
2498,3,Alfalfa,CA_Zone1,test,7.5,35.3,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94693848898092,39.12322178499535]}"
2500,3,Alfalfa,CA_Zone1,test,6.9,32.2,32.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88368916550625,39.08093144452495]}"
2501,3,Alfalfa,CA_Zone1,test,7.5,39.9,35.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95186368806067,39.07648038254039]}"
2502,3,Alfalfa,CA_Zone1,test,7.0,34.8,35.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84850436312296,39.05645190533547]}"
2504,3,Alfalfa,CA_Zone1,test,7.3,28.6,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95163077593843,39.192242250736214]}"
2506,3,Alfalfa,CA_Zone1,test,7.4,39.3,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95718814265108,39.078705900379525]}"
2507,3,Alfalfa,CA_Zone1,test,7.1,35.5,32.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88352957461589,39.05645190533547]}"
2509,3,Alfalfa,CA_Zone1,test,7.0,36.7,35.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85057694572632,39.047551043302825]}"
2510,3,Alfalfa,CA_Zone1,test,6.7,32.6,34.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8474690020883,39.06090249402066]}"
2511,3,Alfalfa,CA_Zone1,test,7.4,29.4,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95213653518252,39.19001538790419]}"
2512,3,Alfalfa,CA_Zone1,test,6.4,30.4,34.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76632364500588,39.36601922778587]}"
2513,3,Alfalfa,CA_Zone1,test,6.8,32.0,34.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96724486663234,39.43735917737892]}"
2514,3,Alfalfa,CA_Zone1,test,7.2,34.8,35.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97059963360306,39.09651099034076]}"
2516,3,Alfalfa,CA_Zone1,test,7.5,35.7,32.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9498589848834,39.12322178499535]}"
2517,3,Alfalfa,CA_Zone1,test,6.7,34.4,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93309035092577,39.459658521899506]}"
2518,3,Alfalfa,CA_Zone1,test,6.9,36.0,32.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93746920110345,39.426210507860084]}"
2520,3,Alfalfa,CA_Zone1,test,7.0,34.4,36.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8588143529037,39.049776219400364]}"
2521,3,Alfalfa,CA_Zone1,test,7.2,41.3,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85889206298725,39.01195179658361]}"
2523,3,Alfalfa,CA_Zone1,test,6.8,31.5,36.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96968674165706,39.439588991477784]}"
2524,3,Alfalfa,CA_Zone1,test,7.6,30.0,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92782951215753,39.092059559938804]}"
2525,3,Alfalfa,CA_Zone1,test,7.0,40.0,37.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85161416701833,39.043100769913195]}"
2526,3,Alfalfa,CA_Zone1,test,7.1,36.2,39.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8534954833541,39.047551043302825]}"
2527,3,Alfalfa,CA_Zone1,test,7.0,32.0,33.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98189110607197,39.39722709272853]}"
2529,3,Alfalfa,CA_Zone1,test,7.6,31.4,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93366888945077,39.092059559938804]}"
2530,3,Alfalfa,CA_Zone1,test,7.0,36.2,34.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84713997243473,39.049776219400364]}"
2531,3,Alfalfa,CA_Zone1,test,7.2,42.1,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85941307359063,39.009727066706944]}"
2532,3,Alfalfa,CA_Zone1,test,7.1,35.5,32.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88352957461589,39.05645190533547]}"
2533,3,Alfalfa,CA_Zone1,test,7.0,36.8,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9291726401891,39.42398085413261]}"
2535,3,Alfalfa,CA_Zone1,test,7.0,35.7,33.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84610356611742,39.05422665041404]}"
2536,3,Alfalfa,CA_Zone1,test,7.0,40.0,37.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85161416701833,39.043100769913195]}"
2537,3,Alfalfa,CA_Zone1,test,6.8,29.2,33.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95124775176798,39.12990007656117]}"
2538,3,Alfalfa,CA_Zone1,test,6.9,39.3,32.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83994047634529,39.043100769913195]}"
2539,3,Alfalfa,CA_Zone1,test,7.5,35.2,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94934819496777,39.125447855821285]}"
2540,3,Alfalfa,CA_Zone1,test,7.5,35.3,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94693848898092,39.12322178499535]}"
2544,3,Alfalfa,CA_Zone1,test,7.3,41.1,33.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86180968166249,39.01195179658361]}"
2545,3,Alfalfa,CA_Zone1,test,7.3,29.8,34.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95264245082817,39.18778855151084]}"
2546,3,Alfalfa,CA_Zone1,test,7.4,39.3,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95718814265108,39.078705900379525]}"
2548,3,Alfalfa,CA_Zone1,test,7.3,46.6,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86233063488622,39.009727066706944]}"
2550,3,Alfalfa,CA_Zone1,test,6.9,35.8,34.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88730022956001,39.06535318784656]}"
2551,3,Alfalfa,CA_Zone1,test,7.4,29.4,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95213653518252,39.19001538790419]}"
2553,3,Alfalfa,CA_Zone1,test,7.6,29.6,35.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93315545845607,39.0942852619774]}"
2554,3,Alfalfa,CA_Zone1,test,7.0,31.1,34.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98432919277778,39.39945642600346]}"
2555,3,Alfalfa,CA_Zone1,test,6.7,36.1,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93260446917101,39.46188860349925]}"
2556,3,Alfalfa,CA_Zone1,test,7.5,35.2,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94934819496777,39.125447855821285]}"
2557,3,Alfalfa,CA_Zone1,test,7.3,33.9,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83742637175273,39.016401335021236]}"
2558,3,Alfalfa,CA_Zone1,test,7.0,36.2,34.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84713997243473,39.049776219400364]}"
2563,3,Alfalfa,CA_Zone1,test,6.7,35.6,34.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93747805614109,39.452968437662705]}"
2567,3,Alfalfa,CA_Zone1,test,7.2,35.6,36.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97351943749406,39.09651099034076]}"
2568,3,Alfalfa,CA_Zone1,test,7.3,28.3,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94820282726974,39.19446914000954]}"
2571,3,Alfalfa,CA_Zone1,test,7.3,35.6,32.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88301250674587,39.0586771865368]}"
2572,3,Alfalfa,CA_Zone1,test,7.4,34.1,31.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9096206231414,39.06980398683426]}"
2574,3,Alfalfa,CA_Zone1,test,6.5,30.3,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99569592747679,39.00082840942]}"
2577,3,Alfalfa,CA_Zone1,test,7.2,37.6,32.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98089657253269,39.08983388422234]}"
2578,3,Alfalfa,CA_Zone1,test,6.8,34.9,32.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83211212254243,39.014176552687495]}"
2580,3,Alfalfa,CA_Zone1,test,7.1,31.8,35.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88714518771718,39.11654373066181]}"
2581,3,Alfalfa,CA_Zone1,test,6.7,36.1,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93260446917101,39.46188860349925]}"
2582,3,Alfalfa,CA_Zone1,test,7.5,35.4,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9440179930784,39.12322178499535]}"
2583,3,Alfalfa,CA_Zone1,test,7.3,29.8,34.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95264245082817,39.18778855151084]}"
2585,3,Alfalfa,CA_Zone1,test,7.0,35.6,36.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85589575778647,39.049776219400364]}"
2587,3,Alfalfa,CA_Zone1,test,7.1,34.1,32.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86860635975628,39.04532589347464]}"
2588,3,Alfalfa,CA_Zone1,test,7.0,36.1,36.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85297716266923,39.049776219400364]}"
2592,3,Alfalfa,CA_Zone1,test,7.3,29.8,34.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95264245082817,39.18778855151084]}"
2594,3,Alfalfa,CA_Zone1,test,7.0,35.7,33.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84610356611742,39.05422665041404]}"
2596,3,Alfalfa,CA_Zone1,test,7.1,34.3,34.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97111215990869,39.0942852619774]}"
2598,3,Alfalfa,CA_Zone1,test,7.6,30.7,33.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93074920080414,39.092059559938804]}"
2600,3,Alfalfa,CA_Zone1,test,7.4,33.7,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91580257264583,39.08093144452495]}"
2601,3,Alfalfa,CA_Zone1,test,7.0,36.7,35.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85057694572632,39.047551043302825]}"
2603,3,Alfalfa,CA_Zone1,test,7.0,36.0,36.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.850058567552,39.049776219400364]}"
2604,3,Alfalfa,CA_Zone1,test,7.0,34.8,34.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84902227623299,39.05422665041404]}"
2609,3,Alfalfa,CA_Zone1,test,7.4,34.7,31.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.914943402714,39.07202942577039]}"
2610,3,Alfalfa,CA_Zone1,test,6.7,36.1,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92967512630523,39.46188860349925]}"
2611,3,Alfalfa,CA_Zone1,test,7.3,34.4,31.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91202423234638,39.07202942577039]}"
2612,3,Alfalfa,CA_Zone1,test,7.2,42.9,35.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96924289742633,39.014176552687495]}"
2614,3,Alfalfa,CA_Zone1,test,7.0,34.2,40.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85641402098189,39.047551043302825]}"
2616,3,Alfalfa,CA_Zone1,test,7.3,35.0,31.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8859313318856,39.0586771865368]}"
2618,3,Alfalfa,CA_Zone1,test,6.9,31.0,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98383979450905,39.401685785968]}"
2619,3,Alfalfa,CA_Zone1,test,7.1,35.6,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88061080699147,39.05645190533547]}"
2621,3,Alfalfa,CA_Zone1,test,7.6,29.6,35.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93315545845607,39.0942852619774]}"
2622,3,Alfalfa,CA_Zone1,test,7.1,35.6,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88061080699147,39.05645190533547]}"
2624,3,Alfalfa,CA_Zone1,test,7.0,31.1,34.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98432919277778,39.39945642600346]}"
2625,3,Alfalfa,CA_Zone1,test,6.9,35.8,31.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93454079665807,39.426210507860084]}"
2626,3,Alfalfa,CA_Zone1,test,7.4,31.3,33.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93126284495219,39.08983388422234]}"
2627,3,Alfalfa,CA_Zone1,test,6.4,26.1,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.61381209426594,39.01195179658361]}"
2628,3,Alfalfa,CA_Zone1,test,7.2,30.7,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96819241364312,39.0942852619774]}"
2629,3,Alfalfa,CA_Zone1,test,7.4,38.6,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95770225905144,39.07648038254039]}"
2633,3,Alfalfa,CA_Zone1,test,7.3,40.0,35.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9523780750598,39.07425489100489]}"
2634,3,Alfalfa,CA_Zone1,test,7.3,28.8,33.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9550587652095,39.19001538790419]}"
2636,3,Alfalfa,CA_Zone1,test,7.5,32.3,33.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93264218301961,39.09651099034076]}"
2638,3,Alfalfa,CA_Zone1,test,6.7,34.7,35.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93992092394356,39.45519843898393]}"
2640,3,Alfalfa,CA_Zone1,test,6.7,35.5,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9340625903781,39.45519843898393]}"
2641,3,Alfalfa,CA_Zone1,test,7.1,32.2,32.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98096632971973,39.36156138792712]}"
2642,3,Alfalfa,CA_Zone1,test,7.0,40.9,36.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85109547888754,39.04532589347464]}"
2643,3,Alfalfa,CA_Zone1,test,7.3,28.6,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95163077593843,39.192242250736214]}"
2644,3,Alfalfa,CA_Zone1,test,6.6,30.5,35.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7181092659435,39.127673953009]}"
2645,3,Alfalfa,CA_Zone1,test,7.5,35.3,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94693848898092,39.12322178499535]}"
2646,3,Alfalfa,CA_Zone1,test,7.4,31.3,33.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93126284495219,39.08983388422234]}"
2649,3,Alfalfa,CA_Zone1,test,7.2,31.5,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91238356192814,39.04532589347464]}"
2650,3,Alfalfa,CA_Zone1,test,7.4,31.3,33.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93126284495219,39.08983388422234]}"
