pixel_id,label,class_name,zone,split,elevation,landforms,.geo
5438,6,Others,CA_Zone2,test,45,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47080621967748,36.88814851176923]}"
5439,6,Others,CA_Zone2,test,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22664412545379,36.496033890251056]}"
5441,6,Others,CA_Zone2,test,53,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23769340344847,36.59412991927691]}"
5442,6,Others,CA_Zone2,test,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46460784421706,36.75933010002649]}"
5443,6,Others,CA_Zone2,test,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15091614700253,36.62997269911328]}"
5444,6,Others,CA_Zone2,test,70,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4535585662224,36.72429580394582]}"
5445,6,Others,CA_Zone2,test,50,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4333464723297,36.82346981131262]}"
5446,6,Others,CA_Zone2,test,47,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49964214029772,36.867936417876535]}"
5447,6,Others,CA_Zone2,test,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4152903351189,36.69087847537658]}"
5448,6,Others,CA_Zone2,test,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.39912066000474,36.68360212157521]}"
5449,6,Others,CA_Zone2,test,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13663293398503,36.42677378184544]}"
5450,6,Others,CA_Zone2,test,51,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.40235459502757,36.77361331304399]}"
5451,6,Others,CA_Zone2,test,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06548636348276,36.4227313630669]}"
5452,6,Others,CA_Zone2,test,67,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12504466681989,36.43944002735152]}"
5454,6,Others,CA_Zone2,test,63,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13555495564408,36.45345374578379]}"
5455,6,Others,CA_Zone2,test,52,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49020982981446,36.83209363804017]}"
5457,6,Others,CA_Zone2,test,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28350748293857,36.601406273078275]}"
5458,6,Others,CA_Zone2,test,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43765838569348,36.68521908908663]}"
5460,6,Others,CA_Zone2,test,59,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29024484756945,36.56771944992379]}"
5461,6,Others,CA_Zone2,test,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08731542488687,36.545351399349215]}"
5462,6,Others,CA_Zone2,test,49,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27434466704054,36.65826963056304]}"
5463,6,Others,CA_Zone2,test,78,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25413257314786,36.47797775304025]}"
5464,6,Others,CA_Zone2,test,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0237147027712,36.4084481500494]}"
5465,6,Others,CA_Zone2,test,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25413257314786,36.621618366970964]}"
5468,6,Others,CA_Zone2,test,79,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0064670493161,36.77415230221446]}"
5469,6,Others,CA_Zone2,test,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04042336705582,36.55640067734389]}"
5471,6,Others,CA_Zone2,test,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01589935979936,36.41168208507223]}"
5473,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05955748260757,36.42515681433403]}"
5474,6,Others,CA_Zone2,test,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43307697774446,36.67497829484766]}"
5476,6,Others,CA_Zone2,test,49,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.42094972140885,36.79705934195951]}"
5477,6,Others,CA_Zone2,test,55,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44628221242102,36.78385410728295]}"
5479,6,Others,CA_Zone2,test,70,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14417878237163,36.4189584388736]}"
5481,6,Others,CA_Zone2,test,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27730910747815,36.56313804197478]}"
5482,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.34064033500857,36.560712590707666]}"
5484,6,Others,CA_Zone2,test,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16115694124149,36.41949742804407]}"
5486,6,Others,CA_Zone2,test,60,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23014755506186,36.53484111052502]}"
5487,6,Others,CA_Zone2,test,70,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43038203189211,36.68144616489332]}"
5488,6,Others,CA_Zone2,test,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11264791589903,36.5113950816095]}"
5489,6,Others,CA_Zone2,test,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44574322325056,36.698424323763184]}"
5490,6,Others,CA_Zone2,test,89,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26383437821634,36.410873601316524]}"
5491,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24550874642031,36.518940929996106]}"
5492,6,Others,CA_Zone2,test,47,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.38348997406106,36.801910244493754]}"
5493,6,Others,CA_Zone2,test,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18029105679324,36.6391355150113]}"
5494,6,Others,CA_Zone2,test,45,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48050802474597,36.85823461280805]}"
5495,6,Others,CA_Zone2,test,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01859430565172,36.40763966629369]}"
5496,6,Others,CA_Zone2,test,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22664412545379,36.51947991916657]}"
5497,6,Others,CA_Zone2,test,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.09701722995536,36.71136006385451]}"
5498,6,Others,CA_Zone2,test,70,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24308329515318,36.503849233222894]}"
5499,6,Others,CA_Zone2,test,82,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49694719444537,36.70219724795649]}"
5500,6,Others,CA_Zone2,test,87,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45113311495527,36.56960591202045]}"
5502,6,Others,CA_Zone2,test,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43819737486395,36.592782446350725]}"
5503,6,Others,CA_Zone2,test,45,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4446652449096,36.81484598458508]}"
5504,6,Others,CA_Zone2,test,44,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47377066011508,36.888956995524936]}"
5506,6,Others,CA_Zone2,test,60,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23176452257329,36.539153023888794]}"
5507,6,Others,CA_Zone2,test,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23607643593705,36.49845934151818]}"
5508,6,Others,CA_Zone2,test,59,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.40370206795376,36.66258154392682]}"
5509,6,Others,CA_Zone2,test,121,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.33228600286625,36.4219228793112]}"
5510,6,Others,CA_Zone2,test,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49101831357018,36.835058078477765]}"
5511,6,Others,CA_Zone2,test,54,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13878889066692,36.56529399865667]}"
5512,6,Others,CA_Zone2,test,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43738889110824,36.78169815060106]}"
5514,6,Others,CA_Zone2,test,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11264791589903,36.4017107854185]}"
5515,6,Others,CA_Zone2,test,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37297968523687,36.65153226593215]}"
5516,6,Others,CA_Zone2,test,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00296361970804,36.4084481500494]}"
5519,6,Others,CA_Zone2,test,58,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04096235622629,36.55963461236672]}"
5520,6,Others,CA_Zone2,test,83,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45194159871097,36.574187319969454]}"
5521,6,Others,CA_Zone2,test,45,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49991163488295,36.890843457621585]}"
5522,6,Others,CA_Zone2,test,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2438917789089,36.522444359604165]}"
5523,6,Others,CA_Zone2,test,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03799791578871,36.42434833057832]}"
5524,6,Others,CA_Zone2,test,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37109322314022,36.59790284347021]}"
5526,6,Others,CA_Zone2,test,47,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.41016993799943,36.8781772121155]}"
5527,6,Others,CA_Zone2,test,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44304827739819,36.826703746335454]}"
5528,6,Others,CA_Zone2,test,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13528546105884,36.446716381152896]}"
5530,6,Others,CA_Zone2,test,72,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27138022660296,36.52756475672365]}"
5534,6,Others,CA_Zone2,test,45,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47134520884796,36.8781772121155]}"
5535,6,Others,CA_Zone2,test,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14525676071257,36.65314923344356]}"
5536,6,Others,CA_Zone2,test,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01212643560606,36.44429092988577]}"
5537,6,Others,CA_Zone2,test,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05821000968139,36.52999020799078]}"
5538,6,Others,CA_Zone2,test,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00242463053758,36.448602843249546]}"
5540,6,Others,CA_Zone2,test,54,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19376578605502,36.580655190015115]}"
5542,6,Others,CA_Zone2,test,54,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.33066903535484,36.594668908447375]}"
5543,6,Others,CA_Zone2,test,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.427956580625,36.6286252261871]}"
5544,6,Others,CA_Zone2,test,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.42445315101692,36.777116742652055]}"
5545,6,Others,CA_Zone2,test,57,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.32474015447966,36.592782446350725]}"
5546,6,Others,CA_Zone2,test,66,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1342074827179,36.44914183242002]}"
5547,6,Others,CA_Zone2,test,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0439267966639,36.4084481500494]}"
5548,6,Others,CA_Zone2,test,102,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29267029883658,36.4189584388736]}"
5550,6,Others,CA_Zone2,test,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0935138003473,36.41383804175412]}"
5551,6,Others,CA_Zone2,test,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01455188687318,36.41464652550982]}"
5552,6,Others,CA_Zone2,test,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19942517234497,36.428121254771625]}"
5553,6,Others,CA_Zone2,test,60,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23472896301087,36.527025767553184]}"
5554,6,Others,CA_Zone2,test,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.33605892705955,36.60571818644205]}"
5556,6,Others,CA_Zone2,test,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00377210346375,36.41949742804407]}"
5557,6,Others,CA_Zone2,test,44,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48104701391645,36.86847540704701]}"
5558,6,Others,CA_Zone2,test,133,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.38941885493625,36.446177391982424]}"
5560,6,Others,CA_Zone2,test,58,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37486614733352,36.595207897617854]}"
5563,6,Others,CA_Zone2,test,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.34603022671328,36.6046402081011]}"
5565,6,Others,CA_Zone2,test,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3303995407696,36.585236597964126]}"
5567,6,Others,CA_Zone2,test,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06656434182369,36.67686475694431]}"
5568,6,Others,CA_Zone2,test,81,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26410387280158,36.48444562308592]}"
5569,6,Others,CA_Zone2,test,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15253311451394,36.46315555085228]}"
5570,6,Others,CA_Zone2,test,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13205152603601,36.43970952193676]}"
5571,6,Others,CA_Zone2,test,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.32608762740583,36.56502450407143]}"
5572,6,Others,CA_Zone2,test,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.189184378106,36.48848804186446]}"
5573,6,Others,CA_Zone2,test,73,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1026766162453,36.41033461214605]}"
5576,6,Others,CA_Zone2,test,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2304170496471,36.518940929996106]}"
5578,6,Others,CA_Zone2,test,47,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48535892728023,36.85931259114899]}"
5580,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17031975713951,36.431355189794445]}"
5581,6,Others,CA_Zone2,test,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02533167028261,36.41033461214605]}"
5582,6,Others,CA_Zone2,test,94,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2883583854728,36.45156728368714]}"
5584,6,Others,CA_Zone2,test,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22799159837999,36.56340753656002]}"
5585,6,Others,CA_Zone2,test,60,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.09647824078488,36.475013312602655]}"
5588,6,Others,CA_Zone2,test,46,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46972824133654,36.872248331240314]}"
5590,6,Others,CA_Zone2,test,54,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17759611094087,36.60437071351587]}"
5591,6,Others,CA_Zone2,test,120,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.33066903535484,36.428121254771625]}"
5592,6,Others,CA_Zone2,test,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23445946842564,36.68360212157521]}"
5593,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0350334753511,36.404944720441335]}"
5594,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11076145380238,36.431355189794445]}"
5595,6,Others,CA_Zone2,test,69,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12558365599035,36.421383890140724]}"
5596,6,Others,CA_Zone2,test,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43523293442635,36.659617103489225]}"
5597,6,Others,CA_Zone2,test,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06656434182369,36.423809341407846]}"
5599,6,Others,CA_Zone2,test,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23607643593705,36.56987540660568]}"
5602,6,Others,CA_Zone2,test,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14983816866157,36.88626204967258]}"
5604,6,Others,CA_Zone2,test,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06629484723847,36.42704327643068]}"
5606,6,Others,CA_Zone2,test,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48266398142786,36.831015659699226]}"
5607,6,Others,CA_Zone2,test,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24065784388605,36.53052919716124]}"
5608,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05928798802233,36.42515681433403]}"
5611,6,Others,CA_Zone2,test,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37944755528252,36.62997269911328]}"
5613,6,Others,CA_Zone2,test,83,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43873636403441,36.570144901190915]}"
5614,6,Others,CA_Zone2,test,47,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49155730274065,36.861738042416114]}"
5615,6,Others,CA_Zone2,test,48,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43954484779013,36.85931259114899]}"
5616,6,Others,CA_Zone2,test,48,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.35950495597507,36.85500067778521]}"
5617,6,Others,CA_Zone2,test,49,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49506073234872,36.86254652617182]}"
5618,6,Others,CA_Zone2,test,46,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26221741070493,36.66985789772818]}"
5619,6,Others,CA_Zone2,test,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14067535276357,36.56879742826474]}"
5621,6,Others,CA_Zone2,test,59,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.40046813293092,36.67120537065436]}"
5622,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07518816855125,36.42677378184544]}"
5623,6,Others,CA_Zone2,test,46,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44035333154584,36.83317161638111]}"
5624,6,Others,CA_Zone2,test,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03395549701017,36.423809341407846]}"
5625,6,Others,CA_Zone2,test,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23392047925518,36.528642735064594]}"
5626,6,Others,CA_Zone2,test,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4190632593122,36.69519038874036]}"
5627,6,Others,CA_Zone2,test,70,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23176452257329,36.49845934151818]}"
5628,6,Others,CA_Zone2,test,45,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.38618491991343,36.80487468493135]}"
5630,6,Others,CA_Zone2,test,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.33848437832668,36.64533389047172]}"
5631,6,Others,CA_Zone2,test,55,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22933907130616,36.56583298782714]}"
5633,6,Others,CA_Zone2,test,60,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49775567820106,36.793286417766204]}"
5634,6,Others,CA_Zone2,test,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4791605518198,36.80433569576088]}"
5635,6,Others,CA_Zone2,test,71,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27218871035865,36.52756475672365]}"
5636,6,Others,CA_Zone2,test,48,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.31072643604739,36.711090569269274]}"
5639,6,Others,CA_Zone2,test,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.40100712210139,36.684141110745685]}"
5640,6,Others,CA_Zone2,test,48,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26060044319351,36.65880861973351]}"
5641,6,Others,CA_Zone2,test,99,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28566343962045,36.454801218709974]}"
5643,6,Others,CA_Zone2,test,41,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48616741103592,36.89380789805918]}"
5647,6,Others,CA_Zone2,test,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06548636348276,36.42515681433403]}"
5648,6,Others,CA_Zone2,test,48,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.32339268155347,36.65395771719927]}"
5649,6,Others,CA_Zone2,test,91,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26491235655729,36.40413623668563]}"
5650,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17382318674757,36.4332416518911]}"
5651,6,Others,CA_Zone2,test,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22826109296521,36.55720916109959]}"
5652,6,Others,CA_Zone2,test,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.42229719433503,36.66258154392682]}"
5653,6,Others,CA_Zone2,test,46,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26383437821634,36.67497829484766]}"
5654,6,Others,CA_Zone2,test,60,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0161688543846,36.46315555085228]}"
5655,6,Others,CA_Zone2,test,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.35222860217371,36.560712590707666]}"
5656,6,Others,CA_Zone2,test,78,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23984936013036,36.446177391982424]}"
5661,6,Others,CA_Zone2,test,44,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48158600308692,36.85607865612616]}"
5662,6,Others,CA_Zone2,test,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04608275334577,36.410873601316524]}"
5665,6,Others,CA_Zone2,test,41,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45167210412575,36.86551096660941]}"
5666,6,Others,CA_Zone2,test,59,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1875674105946,36.51085609243903]}"
5667,6,Others,CA_Zone2,test,61,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44574322325056,36.76633695924262]}"
5668,6,Others,CA_Zone2,test,49,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49317427025207,36.85500067778521]}"
5670,6,Others,CA_Zone2,test,69,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13878889066692,36.42246186848166]}"
5671,6,Others,CA_Zone2,test,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.403971562539,36.66635446812012]}"
5673,6,Others,CA_Zone2,test,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25871398109686,36.737231544037144]}"
5674,6,Others,CA_Zone2,test,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24281380056794,36.52621728379747]}"
5676,6,Others,CA_Zone2,test,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14525676071257,36.43674508149917]}"
5679,6,Others,CA_Zone2,test,45,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46056542543852,36.84826331315432]}"
5680,6,Others,CA_Zone2,test,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.35950495597507,36.6008672839078]}"
5681,6,Others,CA_Zone2,test,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43927535320489,36.76687594841309]}"
5683,6,Others,CA_Zone2,test,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.36920676104356,36.65153226593215]}"
5684,6,Others,CA_Zone2,test,67,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43658040735252,36.59170446800978]}"
5685,6,Others,CA_Zone2,test,59,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22987806047664,36.53187667008743]}"
5686,6,Others,CA_Zone2,test,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26545134572777,36.52136638126323]}"
5687,6,Others,CA_Zone2,test,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23392047925518,36.49522540649535]}"
5688,6,Others,CA_Zone2,test,52,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48805387313257,36.8315546488697]}"
5690,6,Others,CA_Zone2,test,74,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17894358386705,36.41653298760647]}"
5693,6,Others,CA_Zone2,test,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1598094683153,36.47016241006841]}"
5695,6,Others,CA_Zone2,test,44,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45463654456333,36.85068876442144]}"
5696,6,Others,CA_Zone2,test,49,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44816867451767,36.818349414193136]}"
5697,6,Others,CA_Zone2,test,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04473528041959,36.5361885834512]}"
5698,6,Others,CA_Zone2,test,53,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.38025603903824,36.73265013608814]}"
5699,6,Others,CA_Zone2,test,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.32905206784342,36.572300857872804]}"
5701,6,Others,CA_Zone2,test,48,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4686502629956,36.85742612905234]}"
5702,6,Others,CA_Zone2,test,93,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27973455874526,36.45587919705091]}"
5703,6,Others,CA_Zone2,test,89,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27838708581908,36.456687680806624]}"
5705,6,Others,CA_Zone2,test,79,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44547372866532,36.57364833079898]}"
5706,6,Others,CA_Zone2,test,53,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44304827739819,36.780889666845354]}"
5708,6,Others,CA_Zone2,test,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43092102106257,36.66931890855771]}"
5709,6,Others,CA_Zone2,test,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4123258946813,36.76741493758357]}"
5710,6,Others,CA_Zone2,test,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19457426981073,36.47366583967648]}"
5711,6,Others,CA_Zone2,test,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.39534773581144,36.66177306017111]}"
5714,6,Others,CA_Zone2,test,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28943636381376,36.59359093010644]}"
