pixel_id,label,class_name,zone,split,elevation,landforms,.geo
2361,3,Alfalfa,CA_Zone1,test,19,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98267084285064,39.359952847552506]}"
2362,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84118618560181,39.04248822614466]}"
2363,3,Alfalfa,CA_Zone1,test,7,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85843383905691,39.009879381331125]}"
2365,3,Alfalfa,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98671326162918,39.400646529923115]}"
2367,3,Alfalfa,CA_Zone1,test,23,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93416181750818,39.454275952385046]}"
2370,3,Alfalfa,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85250495818173,39.044913677411785]}"
2371,3,Alfalfa,CA_Zone1,test,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99425911001578,39.361300320478676]}"
2373,3,Alfalfa,CA_Zone1,test,9,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95329593305993,39.07644454388438]}"
2374,3,Alfalfa,CA_Zone1,test,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93173636624107,39.46128281160118]}"
2375,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94575008467334,39.12441458005637]}"
2377,3,Alfalfa,CA_Zone1,test,15,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94844503052568,39.12684003132348]}"
2378,3,Alfalfa,CA_Zone1,test,14,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95167896554852,39.188015302172026]}"
2379,3,Alfalfa,CA_Zone1,test,15,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.504317954057,39.096926132362306]}"
2382,3,Alfalfa,CA_Zone1,test,17,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9470975575995,39.19475266680293]}"
2386,3,Alfalfa,CA_Zone1,test,10,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84603708813606,39.061622341696406]}"
2389,3,Alfalfa,CA_Zone1,test,19,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93685676336054,39.3990295624117]}"
2390,3,Alfalfa,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96865712441837,39.09530916485089]}"
2393,3,Alfalfa,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85466091486362,39.05165104204268]}"
2395,3,Alfalfa,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84684557189178,39.05434598789504]}"
2396,3,Alfalfa,CA_Zone1,test,21,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79968401947549,39.33408136736986]}"
2397,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85277445276697,39.048686601605084]}"
2399,3,Alfalfa,CA_Zone1,test,15,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95140947096328,39.1923272155358]}"
2400,3,Alfalfa,CA_Zone1,test,25,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93389232292296,39.462360789942124]}"
2402,3,Alfalfa,CA_Zone1,test,22,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9365872687753,39.39768208948552]}"
2403,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.842533658528,39.05677143916216]}"
2404,3,Alfalfa,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85708636613073,39.050573063701734]}"
2406,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91368022903026,39.07024616842396]}"
2407,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93254484999676,39.09530916485089]}"
2408,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88214936255767,39.05784941750311]}"
2409,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96973510275932,39.09557865943613]}"
2412,3,Alfalfa,CA_Zone1,test,16,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95194846013375,39.189901764268676]}"
2413,3,Alfalfa,CA_Zone1,test,25,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94655856842903,39.45750988740788]}"
2414,3,Alfalfa,CA_Zone1,test,12,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88403582465432,39.05919689042929]}"
2417,3,Alfalfa,CA_Zone1,test,17,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94844503052568,39.19367468846198]}"
2418,3,Alfalfa,CA_Zone1,test,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93335333375248,39.46128281160118]}"
2423,3,Alfalfa,CA_Zone1,test,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98428781036205,39.400646529923115]}"
2424,3,Alfalfa,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93362282833772,39.454545446970286]}"
2428,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86112878490927,39.046800139508434]}"
2429,3,Alfalfa,CA_Zone1,test,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88538329758049,39.07644454388438]}"
2430,3,Alfalfa,CA_Zone1,test,6,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96919611358885,39.01473028386537]}"
2433,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84603708813606,39.057310428332634]}"
2435,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.851696474426,39.048686601605084]}"
2436,3,Alfalfa,CA_Zone1,test,20,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99318113167485,39.36022234213774]}"
2437,3,Alfalfa,CA_Zone1,test,25,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94763654676998,39.46182180077166]}"
2438,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84927102315889,39.05245952579839]}"
2440,3,Alfalfa,CA_Zone1,test,16,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9500619980371,39.1923272155358]}"
2442,3,Alfalfa,CA_Zone1,test,9,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87541199792676,39.00610645713782]}"
2445,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84981001232936,39.04626115033797]}"
2447,3,Alfalfa,CA_Zone1,test,10,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8832273408986,39.0562324499917]}"
2452,3,Alfalfa,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84846253940319,39.05892739584405]}"
2453,3,Alfalfa,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95949430852036,39.07374959803202]}"
2454,3,Alfalfa,CA_Zone1,test,19,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93631777419007,39.39822107865599]}"
2457,3,Alfalfa,CA_Zone1,test,14,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93389232292296,39.09180573524283]}"
2458,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87136957914822,39.06270032003735]}"
2459,3,Alfalfa,CA_Zone1,test,22,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.932814344582,39.42651801010576]}"
2460,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97243004861167,39.096117648606594]}"
2461,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9290414203887,39.090727756901885]}"
2462,3,Alfalfa,CA_Zone1,test,14,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94898401969616,39.12145013961877]}"
2463,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85115748525554,39.043027215315135]}"
2465,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84468961520989,39.05461548248027]}"
2467,3,Alfalfa,CA_Zone1,test,17,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9530264384747,39.189901764268676]}"
2468,3,Alfalfa,CA_Zone1,test,12,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8568168715455,39.04760862326414]}"
2469,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85196596901125,39.04248822614466]}"
2470,3,Alfalfa,CA_Zone1,test,23,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98590477787347,39.39849057324123]}"
2471,3,Alfalfa,CA_Zone1,test,17,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94763654676998,39.19529165597339]}"
2472,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91314123985978,39.07267161969108]}"
2474,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9635367272989,39.09369219733948]}"
2477,3,Alfalfa,CA_Zone1,test,16,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95167896554852,39.189901764268676]}"
2480,3,Alfalfa,CA_Zone1,test,29,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70670838756912,39.43271638556618]}"
2482,3,Alfalfa,CA_Zone1,test,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96973510275932,39.433524869321886]}"
2486,3,Alfalfa,CA_Zone1,test,6,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96218925437272,39.01365230552443]}"
2487,3,Alfalfa,CA_Zone1,test,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84549809896558,39.0562324499917]}"
2488,3,Alfalfa,CA_Zone1,test,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84900152857365,39.05434598789504]}"
2490,3,Alfalfa,CA_Zone1,test,19,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95329593305993,39.19124923719485]}"
2491,3,Alfalfa,CA_Zone1,test,10,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85223546359649,39.046800139508434]}"
2492,3,Alfalfa,CA_Zone1,test,14,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94494160091762,39.12198912878924]}"
2493,3,Alfalfa,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93604827960483,39.45562342531123]}"
2494,3,Alfalfa,CA_Zone1,test,13,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85304394735219,39.04760862326414]}"
2495,3,Alfalfa,CA_Zone1,test,18,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95033149262234,39.19044075343915]}"
2496,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9950675937715,39.00071656543311]}"
2497,3,Alfalfa,CA_Zone1,test,10,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8349878101414,39.04787811784938]}"
2498,3,Alfalfa,CA_Zone1,test,14,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94601957925856,39.12306710713018]}"
2500,3,Alfalfa,CA_Zone1,test,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88403582465432,39.080217468077684]}"
2501,3,Alfalfa,CA_Zone1,test,12,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95140947096328,39.07590555471391]}"
2502,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84684557189178,39.0562324499917]}"
2504,3,Alfalfa,CA_Zone1,test,15,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94979250345187,39.19178822636533]}"
2506,3,Alfalfa,CA_Zone1,test,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95733835183847,39.07833100598103]}"
2507,3,Alfalfa,CA_Zone1,test,10,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88403582465432,39.05650194457692]}"
2509,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84873203398843,39.046800139508434]}"
2510,3,Alfalfa,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84927102315889,39.061622341696406]}"
2511,3,Alfalfa,CA_Zone1,test,18,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95275694388945,39.19124923719485]}"
2512,3,Alfalfa,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76680568007671,39.36642071759816]}"
2513,3,Alfalfa,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96838762983313,39.437836782685665]}"
2514,3,Alfalfa,CA_Zone1,test,9,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97027409192978,39.096117648606594]}"
2516,3,Alfalfa,CA_Zone1,test,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94844503052568,39.12279761254494]}"
2517,3,Alfalfa,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93470080667865,39.45993533867501]}"
2518,3,Alfalfa,CA_Zone1,test,23,32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93685676336054,39.42624851552053]}"
2520,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85816434447167,39.048686601605084]}"
2521,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85870333364215,39.01149634884254]}"
2523,3,Alfalfa,CA_Zone1,test,25,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96838762983313,39.43837577185614]}"
2524,3,Alfalfa,CA_Zone1,test,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92850243121823,39.09288371358377]}"
2525,3,Alfalfa,CA_Zone1,test,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85142697984077,39.04383569907084]}"
2526,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85412192569314,39.048686601605084]}"
2527,3,Alfalfa,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98401831577681,39.39822107865599]}"
2529,3,Alfalfa,CA_Zone1,test,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93497030126389,39.09180573524283]}"
2530,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84792355023271,39.04922559077556]}"
2531,3,Alfalfa,CA_Zone1,test,8,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85978131198308,39.01095735967207]}"
2532,3,Alfalfa,CA_Zone1,test,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88268835172813,39.05677143916216]}"
2533,3,Alfalfa,CA_Zone1,test,22,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93119737707059,39.42490104259434]}"
2535,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84549809896558,39.05461548248027]}"
2536,3,Alfalfa,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85250495818173,39.04383569907084]}"
2537,3,Alfalfa,CA_Zone1,test,15,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95060098720757,39.12899598800537]}"
2538,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8387607343347,39.04248822614466]}"
2539,3,Alfalfa,CA_Zone1,test,14,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95033149262234,39.12576205298254]}"
2540,3,Alfalfa,CA_Zone1,test,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94655856842903,39.12387559088589]}"
2544,3,Alfalfa,CA_Zone1,test,7,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86112878490927,39.011765843427774]}"
2545,3,Alfalfa,CA_Zone1,test,15,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95410441681564,39.188015302172026]}"
2546,3,Alfalfa,CA_Zone1,test,9,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95599087891229,39.078061511395795]}"
2548,3,Alfalfa,CA_Zone1,test,6,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86382373076162,39.0104183705016]}"
2550,3,Alfalfa,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88565279216573,39.064586782134]}"
2551,3,Alfalfa,CA_Zone1,test,19,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95329593305993,39.19097974260962]}"
2553,3,Alfalfa,CA_Zone1,test,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.932814344582,39.094231186509944]}"
2554,3,Alfalfa,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98455730494729,39.3990295624117]}"
2555,3,Alfalfa,CA_Zone1,test,24,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.932814344582,39.46128281160118]}"
2556,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9500619980371,39.12576205298254]}"
2557,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83768275599374,39.01580826220631]}"
2558,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84846253940319,39.05030356911651]}"
2563,3,Alfalfa,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93712625794578,39.45400645779982]}"
2567,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9718910594412,39.09557865943613]}"
2568,3,Alfalfa,CA_Zone1,test,18,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94790604135521,39.19529165597339]}"
2571,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88134087880195,39.05784941750311]}"
2572,3,Alfalfa,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9109852831779,39.07024616842396]}"
2574,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99614557211243,39.00098606001834]}"
2577,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98186235909493,39.090458262316645]}"
2578,3,Alfalfa,CA_Zone1,test,8,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83444882097092,39.01526927303584]}"
2580,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88619178133621,39.11579075332882]}"
2581,3,Alfalfa,CA_Zone1,test,23,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93173636624107,39.46182180077166]}"
2582,3,Alfalfa,CA_Zone1,test,14,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94601957925856,39.12387559088589]}"
2583,3,Alfalfa,CA_Zone1,test,16,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95437391140086,39.18882378592774]}"
2585,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85493040944884,39.05003407453127]}"
2587,3,Alfalfa,CA_Zone1,test,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8681356441254,39.04626115033797]}"
2588,3,Alfalfa,CA_Zone1,test,10,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85466091486362,39.050573063701734]}"
2592,3,Alfalfa,CA_Zone1,test,14,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95194846013375,39.187476313001554]}"
2594,3,Alfalfa,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84684557189178,39.05353750413933]}"
2596,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97027409192978,39.09369219733948]}"
2598,3,Alfalfa,CA_Zone1,test,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9290414203887,39.09126674607235]}"
2600,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91583618571215,39.082103930174334]}"
2601,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85034900149984,39.04787811784938]}"
2603,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85142697984077,39.05003407453127]}"
2604,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85115748525554,39.05488497706551]}"
2609,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91368022903026,39.07078515759443]}"
2610,3,Alfalfa,CA_Zone1,test,24,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93092788248535,39.462630284527364]}"
2611,3,Alfalfa,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91152427234837,39.07078515759443]}"
2612,3,Alfalfa,CA_Zone1,test,6,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96946560817409,39.013921800109664]}"
2614,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85735586071596,39.04760862326414]}"
2616,3,Alfalfa,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88592228675097,39.05919689042929]}"
2618,3,Alfalfa,CA_Zone1,test,23,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98374882119158,39.40091602450835]}"
2619,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88187986797243,39.057310428332634]}"
2621,3,Alfalfa,CA_Zone1,test,10,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93119737707059,39.09369219733948]}"
2622,3,Alfalfa,CA_Zone1,test,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88080188963148,39.05677143916216]}"
2624,3,Alfalfa,CA_Zone1,test,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98698275621442,39.400646529923115]}"
2625,3,Alfalfa,CA_Zone1,test,22,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93335333375248,39.425440031764815]}"
2626,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93146687165583,39.090458262316645]}"
2627,3,Alfalfa,CA_Zone1,test,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.61373275566275,39.01284382176872]}"
2628,3,Alfalfa,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96892661900361,39.095039670265656]}"
2629,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95733835183847,39.07698353305486]}"
2633,3,Alfalfa,CA_Zone1,test,11,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95167896554852,39.07455808178773]}"
2634,3,Alfalfa,CA_Zone1,test,17,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9546434059861,39.189093280512964]}"
2636,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93254484999676,39.096117648606594]}"
2638,3,Alfalfa,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93847373087195,39.454545446970286]}"
2640,3,Alfalfa,CA_Zone1,test,23,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93416181750818,39.45562342531123]}"
2641,3,Alfalfa,CA_Zone1,test,18,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98186235909493,39.361300320478676]}"
2642,3,Alfalfa,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85088799067032,39.044913677411785]}"
2643,3,Alfalfa,CA_Zone1,test,16,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9508704817928,39.19178822636533]}"
2644,3,Alfalfa,CA_Zone1,test,14,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71667968722285,39.127648515079194]}"
2645,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94682806301427,39.12279761254494]}"
2646,3,Alfalfa,CA_Zone1,test,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93200586082631,39.090458262316645]}"
2649,3,Alfalfa,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91341073444502,39.04599165575273]}"
2650,3,Alfalfa,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93146687165583,39.08991927314617]}"
2651,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84684557189178,39.05111205287221]}"
2654,3,Alfalfa,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93874322545719,39.454545446970286]}"
2656,3,Alfalfa,CA_Zone1,test,15,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88511380299525,39.07698353305486]}"
2657,3,Alfalfa,CA_Zone1,test,24,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93146687165583,39.46316927369784]}"
2659,3,Alfalfa,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97835892948686,39.42921295595812]}"
2660,3,Alfalfa,CA_Zone1,test,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88187986797243,39.06512577130448]}"
2662,3,Alfalfa,CA_Zone1,test,16,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95545188974182,39.19097974260962]}"
2665,3,Alfalfa,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99210315333389,39.00044707084787]}"
2668,3,Alfalfa,CA_Zone1,test,16,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94844503052568,39.1931356992915]}"
