pixel_id,class_name,zone,elevation,landforms,.geo
AR_Z2_04008,Soybeans,2,50,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51415202525519,34.01452774939929]}"
AR_Z2_04009,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70387621326122,34.093220168288155]}"
AR_Z2_04010,Soybeans,2,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55349823469962,34.01991764110401]}"
AR_Z2_04011,Soybeans,2,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60928361384344,33.953082983965515]}"
AR_Z2_04012,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58233415531986,34.11343226218085]}"
AR_Z2_04013,Soybeans,2,55,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72570527466533,34.1363393019259]}"
AR_Z2_04014,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.8712323506927,34.16652269547231]}"
AR_Z2_04015,Soybeans,2,61,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.92674823525128,34.11504922969226]}"
AR_Z2_04016,Soybeans,2,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94696032914396,34.15682089040382]}"
AR_Z2_04017,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51603848735184,34.24225067392359]}"
AR_Z2_04018,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52574029242032,34.28617829131703]}"
AR_Z2_04019,Soybeans,2,59,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50795364979476,34.26677468118005]}"
AR_Z2_04020,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5300522057841,34.03231439202486]}"
AR_Z2_04021,Soybeans,2,55,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72759173676198,34.232279374269865]}"
AR_Z2_04022,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62248884851999,34.18754327312071]}"
AR_Z2_04023,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51442151984043,34.1190916484708]}"
AR_Z2_04024,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6321906535885,34.10103551126]}"
AR_Z2_04025,Soybeans,2,53,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6073971517468,34.04713659421283]}"
AR_Z2_04026,Soybeans,2,54,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62302783769047,34.04309417543429]}"
AR_Z2_04027,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80870960691797,34.321212587397696]}"
AR_Z2_04028,Soybeans,2,58,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51549949818137,34.24737107104307]}"
AR_Z2_04029,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62006339725288,34.068965655616935]}"
AR_Z2_04030,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69040148399944,33.954699951476925]}"
AR_Z2_04031,Soybeans,2,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94237892119496,34.186465294779765]}"
AR_Z2_04032,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62329733227571,34.08136240653778]}"
AR_Z2_04033,Soybeans,2,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58125617697891,34.28024941044184]}"
AR_Z2_04034,Soybeans,2,53,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71357801832971,33.95631691898835]}"
AR_Z2_04035,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63623307236703,34.099149049163344]}"
AR_Z2_04036,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7103440833069,34.099418543748584]}"
AR_Z2_04037,Soybeans,2,59,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72651375842104,34.1942806377516]}"
AR_Z2_04038,Soybeans,2,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.88120365034642,34.33441782207425]}"
AR_Z2_04039,Soybeans,2,55,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5834121336608,34.26192377864581]}"
AR_Z2_04040,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6623740471349,33.99027323672806]}"
AR_Z2_04041,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63569408319655,34.07812847151495]}"
AR_Z2_04042,Soybeans,2,55,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72947819885863,34.05980283971891]}"
AR_Z2_04043,Soybeans,2,55,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71169155623306,34.091333706191506]}"
AR_Z2_04044,Soybeans,2,51,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52035040071561,33.98111042083004]}"
AR_Z2_04045,Soybeans,2,50,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57290184483661,33.95550843523264]}"
AR_Z2_04046,Soybeans,2,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.90896159262572,34.289951215510335]}"
AR_Z2_04047,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73163415554052,34.08621330907203]}"
AR_Z2_04048,Soybeans,2,63,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80385870438373,34.19670608901873]}"
AR_Z2_04049,Soybeans,2,54,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5384065379264,34.12987143188023]}"
AR_Z2_04050,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89656484170486,34.08836926575391]}"
AR_Z2_04051,Soybeans,2,62,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83134715207778,34.28456132380562]}"
AR_Z2_04052,Soybeans,2,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82919119539591,34.277284970004246]}"
AR_Z2_04053,Soybeans,2,49,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52654877617603,33.981918904585754]}"
AR_Z2_04054,Soybeans,2,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52142837905656,34.250605006065896]}"
AR_Z2_04055,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64081448031604,33.95982034859641]}"
AR_Z2_04056,Soybeans,2,53,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6645300038168,33.99189020423948]}"
AR_Z2_04057,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70333722409076,33.971408615761554]}"
AR_Z2_04058,Soybeans,2,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55673216972245,34.34169417587562]}"
AR_Z2_04059,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58098668239367,34.10858135964661]}"
AR_Z2_04060,Soybeans,2,47,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50471971477192,33.96224579986354]}"
AR_Z2_04061,Soybeans,2,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61386502179245,33.95362197313599]}"
AR_Z2_04062,Soybeans,2,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84374390299864,34.281327388782785]}"
AR_Z2_04063,Soybeans,2,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.95369769377487,34.302617461016425]}"
AR_Z2_04064,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59634787375212,34.05872486137797]}"
AR_Z2_04065,Soybeans,2,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55646267513721,34.34169417587562]}"
AR_Z2_04066,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55295924552915,34.02854146783156]}"
AR_Z2_04067,Soybeans,2,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.93725852407547,34.14981403118769]}"
AR_Z2_04068,Soybeans,2,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94076195368355,34.17379904927368]}"
AR_Z2_04069,Soybeans,2,56,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61844642974145,34.190238218973064]}"
AR_Z2_04070,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78688054551387,34.22446403129803]}"
AR_Z2_04071,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71762043710825,34.041477207922874]}"
AR_Z2_04072,Soybeans,2,55,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71223054540354,34.091333706191506]}"
AR_Z2_04073,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71276953457401,34.123942551005044]}"
AR_Z2_04074,Soybeans,2,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51415202525519,34.011024319791225]}"
AR_Z2_04075,Soybeans,2,59,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50660617686859,34.19670608901873]}"
AR_Z2_04076,Soybeans,2,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.86314751313562,34.12690699144264]}"
AR_Z2_04077,Soybeans,2,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.8216453470093,34.31420572818156]}"
AR_Z2_04078,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54622188089824,34.11882215388557]}"
AR_Z2_04079,Soybeans,2,63,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57748325278561,34.323099049494346]}"
AR_Z2_04080,Soybeans,2,53,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5330166462217,34.188351756876415]}"
AR_Z2_04081,Soybeans,2,55,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7720583433259,34.08567431990156]}"
AR_Z2_04082,Soybeans,2,60,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.96259101508765,34.27432052956665]}"
AR_Z2_04083,Soybeans,2,56,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71788993169349,34.08244038487872]}"
AR_Z2_04084,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52762675451697,34.10723388672042]}"
AR_Z2_04085,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84158794631675,34.29372413970364]}"
AR_Z2_04086,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78607206175816,34.101305005845234]}"
AR_Z2_04087,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79900780184948,34.22742847173562]}"
AR_Z2_04088,Soybeans,2,54,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72516628549486,34.06734868810552]}"
AR_Z2_04089,Soybeans,2,67,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.96798090679236,34.2829443562942]}"
AR_Z2_04090,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73109516637005,34.046328110457125]}"
AR_Z2_04091,Soybeans,2,55,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53193866788075,34.24278966309406]}"
AR_Z2_04092,Soybeans,2,54,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64970780162882,34.072738579810235]}"
AR_Z2_04093,Soybeans,2,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80305022062802,34.22123009627519]}"
AR_Z2_04094,Soybeans,2,50,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51010960647665,33.99728009594419]}"
AR_Z2_04095,Soybeans,2,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72193235047203,34.343311143387034]}"
AR_Z2_04096,Soybeans,2,55,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67450130347052,34.2258115042242]}"
AR_Z2_04097,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59149697121788,34.26354074615722]}"
AR_Z2_04098,Soybeans,2,62,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84482188133958,34.28105789419755]}"
AR_Z2_04099,Soybeans,2,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52520130324986,34.01452774939929]}"
AR_Z2_04100,Soybeans,2,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.98010816312798,34.28671728048751]}"
AR_Z2_04101,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56454751269429,34.12825446436882]}"
AR_Z2_04102,Soybeans,2,60,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82110635783883,34.31097179315873]}"
AR_Z2_04103,Soybeans,2,48,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63192115900326,34.07758948234448]}"
AR_Z2_04104,Soybeans,2,57,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50957061730618,34.230392912173215]}"
AR_Z2_04105,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51819444403372,34.281327388782785]}"
AR_Z2_04106,Soybeans,2,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.01648993213482,34.32067359822722]}"
AR_Z2_04107,Soybeans,2,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83404209793015,34.29049020468081]}"
AR_Z2_04108,Soybeans,2,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82487928203213,34.27485951873713]}"
AR_Z2_04109,Soybeans,2,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.92405328939893,34.21988262334901]}"
AR_Z2_04110,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60847513008774,33.96898316449443]}"
AR_Z2_04111,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74268343353519,34.02396005988254]}"
AR_Z2_04112,Soybeans,2,53,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5052587039424,34.11073731632849]}"
AR_Z2_04113,Soybeans,2,60,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76855491371784,34.163558255034715]}"
AR_Z2_04114,Soybeans,2,54,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56346953435335,34.151430998699105]}"
AR_Z2_04115,Soybeans,2,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94130094285401,34.3182481469601]}"
AR_Z2_04116,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71250003998877,34.066809698935046]}"
AR_Z2_04117,Soybeans,2,61,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94022296451307,34.12124760515269]}"
AR_Z2_04118,Soybeans,2,55,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80331971521326,34.1476580745058]}"
AR_Z2_04119,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80385870438373,34.1438851503125]}"
AR_Z2_04120,Soybeans,2,50,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72139336130155,34.085135330731084]}"
AR_Z2_04121,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5909579820474,34.27432052956665]}"
AR_Z2_04122,Soybeans,2,55,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64836032870264,34.210989302036225]}"
AR_Z2_04123,Soybeans,2,47,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52951321661362,33.98057143165957]}"
AR_Z2_04124,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52951321661362,34.2640797353277]}"
AR_Z2_04125,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.90357170092099,34.28078839961232]}"
AR_Z2_04126,Soybeans,2,50,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51630798193708,34.0123717927174]}"
AR_Z2_04127,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5879935416098,34.0409382187524]}"
AR_Z2_04128,Soybeans,2,53,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72085437213109,34.04929255089472]}"
AR_Z2_04129,Soybeans,2,58,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71061357789212,34.18942973521736]}"
AR_Z2_04130,Soybeans,2,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83997097880534,34.19455013233684]}"
AR_Z2_04131,Soybeans,2,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5548457076258,34.32552450076147]}"
AR_Z2_04132,Soybeans,2,62,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.8232623145207,34.05656890469608]}"
AR_Z2_04133,Soybeans,2,60,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83080816290732,34.23362684719604]}"
AR_Z2_04134,Soybeans,2,55,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71276953457401,34.046328110457125]}"
AR_Z2_04135,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5090316281357,34.21610969915571]}"
AR_Z2_04136,Soybeans,2,53,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71250003998877,33.96467125113065]}"
AR_Z2_04137,Soybeans,2,53,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59715635750783,33.95065753269839]}"
AR_Z2_04138,Soybeans,2,57,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71762043710825,34.0829793740492]}"
AR_Z2_04139,Soybeans,2,47,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52493180866462,33.95982034859641]}"
AR_Z2_04140,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66695545508391,33.9980885796999]}"
AR_Z2_04141,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64000599656033,33.969252659079665]}"
AR_Z2_04142,Soybeans,2,54,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63407711568514,34.033661864951036]}"
AR_Z2_04143,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53598108665929,34.13202738856212]}"
AR_Z2_04144,Soybeans,2,57,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.87770022073835,34.060341828889385]}"
AR_Z2_04145,Soybeans,2,52,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63838902904891,34.09456764121434]}"
AR_Z2_04146,Soybeans,2,53,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66857242259533,34.08028442819684]}"
AR_Z2_04147,Soybeans,2,54,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71896791003444,34.081092911952545]}"
AR_Z2_04148,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69228794609609,34.230392912173215]}"
AR_Z2_04149,Soybeans,2,59,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78229913756486,34.231740385099386]}"
AR_Z2_04150,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58233415531986,34.30073099891977]}"
AR_Z2_04151,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.91596845184185,34.12151709973793]}"
AR_Z2_04152,Soybeans,2,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94507386704731,34.1686786521542]}"
AR_Z2_04153,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54244895670494,34.32848894119906]}"
AR_Z2_04154,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52978271119886,34.03312287578056]}"
AR_Z2_04155,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63461610485561,34.346006089239395]}"
AR_Z2_04156,Soybeans,2,57,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52115888447132,34.29102919385128]}"
AR_Z2_04157,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57424931776278,34.30558190145402]}"
AR_Z2_04158,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79038397512194,33.95631691898835]}"
AR_Z2_04159,Soybeans,2,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69686935404509,34.08190139570826]}"
AR_Z2_04160,Soybeans,2,53,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62383632144618,34.07327756898071]}"
AR_Z2_04161,Soybeans,2,53,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62248884851999,34.02422955446778]}"
AR_Z2_04162,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70549318077265,34.09214218994722]}"
AR_Z2_04163,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6262617727133,34.18754327312071]}"
AR_Z2_04164,Soybeans,2,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84886430011812,34.20209598072344]}"
AR_Z2_04165,Soybeans,2,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.92297531105798,34.326871973687645]}"
AR_Z2_04166,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56885942605807,34.12717648602788]}"
AR_Z2_04167,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7186984154492,34.06734868810552]}"
AR_Z2_04168,Soybeans,2,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83242513041873,34.190777208143544]}"
AR_Z2_04169,Soybeans,2,58,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50795364979476,34.26569670283911]}"
AR_Z2_04170,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65213325289594,34.03878226207051]}"
AR_Z2_04171,Soybeans,2,60,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.8388930004644,34.161671792938066]}"
AR_Z2_04172,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6052411950649,34.01075482520599]}"
AR_Z2_04173,Soybeans,2,55,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71169155623306,34.211258796621465]}"
AR_Z2_04174,Soybeans,2,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.97067585264473,34.18700428395024]}"
AR_Z2_04175,Soybeans,2,55,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78688054551387,34.0905252224358]}"
AR_Z2_04176,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51765545486325,34.03231439202486]}"
AR_Z2_04177,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5615830722567,34.31420572818156]}"
AR_Z2_04178,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56832043688759,34.137417280266845]}"
AR_Z2_04179,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6825861410276,34.01722269525165]}"
AR_Z2_04180,Soybeans,2,48,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52412332490891,33.981918904585754]}"
AR_Z2_04181,Soybeans,2,47,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50175527433433,33.953352478550755]}"
AR_Z2_04182,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9359110511493,34.27863244293043]}"
AR_Z2_04183,Soybeans,2,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51523000359613,34.339538219193734]}"
AR_Z2_04184,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62275834310523,33.97868496956292]}"
AR_Z2_04185,Soybeans,2,57,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52196736822702,34.2295844284175]}"
AR_Z2_04186,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72031538296062,34.04363316460476]}"
AR_Z2_04187,Soybeans,2,52,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61844642974145,33.974103561613916]}"
AR_Z2_04188,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55538469679627,34.016953200666414]}"
AR_Z2_04189,Soybeans,2,61,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77960419171251,34.35031800260317]}"
AR_Z2_04190,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82110635783883,34.091333706191506]}"
AR_Z2_04191,Soybeans,2,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55242025635867,34.3257939953467]}"
AR_Z2_04192,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.87392729654505,34.330644897880944]}"
AR_Z2_04193,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83619805461203,34.24979652231019]}"
AR_Z2_04194,Soybeans,2,56,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68177765727188,34.13041042105071]}"
AR_Z2_04195,Soybeans,2,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54406592421637,34.33657377875613]}"
AR_Z2_04196,Soybeans,2,48,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53894552709689,34.03932125124099]}"
AR_Z2_04197,Soybeans,2,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.8426659246577,34.03500933787721]}"
AR_Z2_04198,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.97256231474138,34.28429182922038]}"
AR_Z2_04199,Soybeans,2,61,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94399588870637,34.15682089040382]}"
AR_Z2_04200,Soybeans,2,60,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83916249504962,34.236321793048404]}"
AR_Z2_04201,Soybeans,2,50,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50471971477192,34.006981901012686]}"
AR_Z2_04202,Soybeans,2,64,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9682504013776,34.281866377953264]}"
AR_Z2_04203,Soybeans,2,56,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69633036487463,34.12259507807887]}"
AR_Z2_04204,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70360671867599,33.98057143165957]}"
AR_Z2_04205,Soybeans,2,48,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5119960685733,33.9665577132273]}"
AR_Z2_04206,Soybeans,2,64,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.96259101508765,34.18754327312071]}"
