pixel_id,class_name,zone,elevation,landforms,.geo
AR_Z1_03027,Soybeans,1,72,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72183794466177,35.70749273385094]}"
AR_Z1_03028,Soybeans,1,74,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78355220468077,35.74818641622156]}"
AR_Z1_03029,Soybeans,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42081249295332,35.45659327499636]}"
AR_Z1_03030,Soybeans,1,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60945870261841,35.6034678239499]}"
AR_Z1_03031,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41461411749289,35.536633166811406]}"
AR_Z1_03032,Soybeans,1,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79810491228352,35.483003744349475]}"
AR_Z1_03033,Soybeans,1,75,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78840310721502,35.66221764353132]}"
AR_Z1_03034,Soybeans,1,75,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76307061620285,35.67811782406023]}"
AR_Z1_03035,Soybeans,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31490112095562,35.51076168662877]}"
AR_Z1_03036,Soybeans,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20548631934986,35.58837612717669]}"
AR_Z1_03037,Soybeans,1,62,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39979191530492,35.67650085654881]}"
AR_Z1_03038,Soybeans,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2305493157768,35.50105988156027]}"
AR_Z1_03039,Soybeans,1,78,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69704444282007,35.672727932355514]}"
AR_Z1_03040,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23027982119156,35.60158136185325]}"
AR_Z1_03041,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2477969692319,35.57436240874443]}"
AR_Z1_03042,Soybeans,1,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7641485945438,35.48327323893471]}"
AR_Z1_03043,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21815256485596,35.578135332937734]}"
AR_Z1_03044,Soybeans,1,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22138649987878,35.45470681289971]}"
AR_Z1_03045,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61377061598219,35.577596343767254]}"
AR_Z1_03046,Soybeans,1,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55960220434979,35.558731722800744]}"
AR_Z1_03047,Soybeans,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39601899111162,35.54040609100471]}"
AR_Z1_03048,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75336881113437,35.509683708287824]}"
AR_Z1_03049,Soybeans,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6431455257729,35.72581836564698]}"
AR_Z1_03050,Soybeans,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52268144617247,35.478961325570936]}"
AR_Z1_03051,Soybeans,1,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76334011078809,35.547412950220846]}"
AR_Z1_03052,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53238325124096,35.559540206556456]}"
AR_Z1_03053,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30708577798379,35.60777973731368]}"
AR_Z1_03054,Soybeans,1,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69839191574624,35.74198804076113]}"
AR_Z1_03055,Soybeans,1,76,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7943319880902,35.752228835000096]}"
AR_Z1_03056,Soybeans,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7716944429304,35.49162757107702]}"
AR_Z1_03057,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36502711380949,35.687819629128725]}"
AR_Z1_03058,Soybeans,1,75,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76468758371426,35.64928190344]}"
AR_Z1_03059,Soybeans,1,76,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77870130214653,35.71584706599325]}"
AR_Z1_03060,Soybeans,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25722927971515,35.46925952050245]}"
AR_Z1_03061,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39871393696397,35.45659327499636]}"
AR_Z1_03062,Soybeans,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77492837795323,35.511300675799234]}"
AR_Z1_03063,Soybeans,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55663776391219,35.49378352775891]}"
AR_Z1_03064,Soybeans,1,74,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77115545375993,35.747377932465845]}"
AR_Z1_03065,Soybeans,1,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77385039961229,35.501598870730746]}"
AR_Z1_03066,Soybeans,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20036592223039,35.675153383622636]}"
AR_Z1_03067,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40302585032775,35.60185085643849]}"
AR_Z1_03068,Soybeans,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63964209616483,35.75276782417056]}"
AR_Z1_03069,Soybeans,1,73,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76172314327667,35.468451036746735]}"
AR_Z1_03070,Soybeans,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32379444226841,35.56493009826117]}"
AR_Z1_03071,Soybeans,1,64,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3343047310926,35.58729814883575]}"
AR_Z1_03072,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33295725816643,35.49540049527032]}"
AR_Z1_03073,Soybeans,1,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34912693328057,35.505371794924045]}"
AR_Z1_03074,Soybeans,1,75,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76280112161761,35.65035988178094]}"
AR_Z1_03075,Soybeans,1,64,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38254426184983,35.60966619941033]}"
AR_Z1_03076,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2523783771809,35.73848461115306]}"
AR_Z1_03077,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58089227658341,35.60939670482509]}"
AR_Z1_03078,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36556610297997,35.53932811266377]}"
AR_Z1_03079,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26989552522123,35.760044177971935]}"
AR_Z1_03080,Soybeans,1,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22839335909491,35.7425270299316]}"
AR_Z1_03081,Soybeans,1,69,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23674769123723,35.757888221290045]}"
AR_Z1_03082,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25965473098228,35.73794562198259]}"
AR_Z1_03083,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5070507602288,35.50105988156027]}"
AR_Z1_03084,Soybeans,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54801393718463,35.72042847394226]}"
AR_Z1_03085,Soybeans,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38119678892365,35.60481529687608]}"
AR_Z1_03086,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38146628350889,35.65898370850849]}"
AR_Z1_03087,Soybeans,1,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58358722243577,35.584333708398155]}"
AR_Z1_03088,Soybeans,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6153875834936,35.47303244469575]}"
AR_Z1_03089,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50058289018313,35.59322702971094]}"
AR_Z1_03090,Soybeans,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26181068766417,35.82014147047953]}"
AR_Z1_03091,Soybeans,1,76,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79325400974926,35.76678154260283]}"
AR_Z1_03092,Soybeans,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2230034673902,35.63607666876344]}"
AR_Z1_03093,Soybeans,1,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34481501991681,35.54148406934566]}"
AR_Z1_03094,Soybeans,1,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60514678925465,35.46925952050245]}"
AR_Z1_03095,Soybeans,1,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35775076000813,35.63445970125203]}"
AR_Z1_03096,Soybeans,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.44533650020978,35.51345663248112]}"
AR_Z1_03097,Soybeans,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32837585021741,35.689706091225375]}"
AR_Z1_03098,Soybeans,1,77,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6859951648254,35.70371980965764]}"
AR_Z1_03099,Soybeans,1,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57658036321963,35.65790573016754]}"
AR_Z1_03100,Soybeans,1,63,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50624227647307,35.47734435805952]}"
AR_Z1_03101,Soybeans,1,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25130039883996,35.557114755289334]}"
AR_Z1_03102,Soybeans,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26773956853935,35.799659882001606]}"
AR_Z1_03103,Soybeans,1,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25588180678898,35.548760423147016]}"
AR_Z1_03104,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31786556139322,35.625566379939244]}"
AR_Z1_03105,Soybeans,1,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58574317911766,35.6425445388091]}"
AR_Z1_03106,Soybeans,1,63,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53939011045709,35.478961325570936]}"
AR_Z1_03107,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23540021831104,35.52558388881674]}"
AR_Z1_03108,Soybeans,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5439715184061,35.627183347450654]}"
AR_Z1_03109,Soybeans,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49519299847842,35.61802053155263]}"
AR_Z1_03110,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39386303442973,35.48974110898037]}"
AR_Z1_03111,Soybeans,1,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62131646436879,35.48515970103136]}"
AR_Z1_03112,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7822047317546,35.713960603896595]}"
AR_Z1_03113,Soybeans,1,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60838072427747,35.532860242618106]}"
AR_Z1_03114,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34400653616109,35.456323780411125]}"
AR_Z1_03115,Soybeans,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42189047129426,35.46521710172391]}"
AR_Z1_03116,Soybeans,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60164335964657,35.62853082037684]}"
AR_Z1_03117,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74151104938399,35.554958798607444]}"
AR_Z1_03118,Soybeans,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61673505641978,35.476266379718574]}"
AR_Z1_03119,Soybeans,1,69,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21168469481029,35.7274353331584]}"
AR_Z1_03120,Soybeans,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38038830516794,35.611013672336504]}"
AR_Z1_03121,Soybeans,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7754673671237,35.5042938165831]}"
AR_Z1_03122,Soybeans,1,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60352982174322,35.470337498843385]}"
AR_Z1_03123,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46420112117629,35.50698876243546]}"
AR_Z1_03124,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79055906389691,35.6425445388091]}"
AR_Z1_03125,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4259328900728,35.487046163128014]}"
AR_Z1_03126,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35182187913294,35.49405302234414]}"
AR_Z1_03127,Soybeans,1,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55906321517931,35.55441980943697]}"
AR_Z1_03128,Soybeans,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23620870206675,35.49459201151461]}"
AR_Z1_03129,Soybeans,1,75,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77061646458945,35.52315843754961]}"
AR_Z1_03130,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31975202348987,35.594574502637116]}"
AR_Z1_03131,Soybeans,1,81,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7288448038779,35.55064688524367]}"
AR_Z1_03132,Soybeans,1,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76603505664045,35.462252661286314]}"
AR_Z1_03133,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73504317933832,35.614786596529804]}"
AR_Z1_03134,Soybeans,1,64,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38523920770218,35.62179345574594]}"
AR_Z1_03135,Soybeans,1,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45476881069304,35.80235482785396]}"
AR_Z1_03136,Soybeans,1,77,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75821971366861,35.463869628797724]}"
AR_Z1_03137,Soybeans,1,78,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77708433463512,35.72689634398792]}"
AR_Z1_03138,Soybeans,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52456790826912,35.648203925099054]}"
AR_Z1_03139,Soybeans,1,73,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74285852231016,35.69401800458915]}"
AR_Z1_03140,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79406249350498,35.67757883488976]}"
AR_Z1_03141,Soybeans,1,66,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42054299836808,35.45255085621782]}"
AR_Z1_03142,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65958469547229,35.776752842256556]}"
AR_Z1_03143,Soybeans,1,73,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76199263786191,35.58756764342098]}"
AR_Z1_03144,Soybeans,1,64,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54370202382087,35.661139665190376]}"
AR_Z1_03145,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37742386473035,35.6606006760199]}"
AR_Z1_03146,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22165599446402,35.78995807693311]}"
AR_Z1_03147,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4763283775119,35.486776668542774]}"
AR_Z1_03148,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29091610286963,35.592688040540466]}"
AR_Z1_03149,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3809272943384,35.6606006760199]}"
AR_Z1_03150,Soybeans,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24456303420907,35.58783713800622]}"
AR_Z1_03151,Soybeans,1,72,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56553108522498,35.848707896514526]}"
AR_Z1_03152,Soybeans,1,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65500328752327,35.75707973753434]}"
AR_Z1_03153,Soybeans,1,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29522801623341,35.571936957477305]}"
AR_Z1_03154,Soybeans,1,63,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62023848602784,35.55846222821551]}"
AR_Z1_03155,Soybeans,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58250924409482,35.52477540506103]}"
AR_Z1_03156,Soybeans,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54801393718463,35.76085266172764]}"
AR_Z1_03157,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26342765517558,35.75115085665915]}"
AR_Z1_03158,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50058289018313,35.66760753523603]}"
AR_Z1_03159,Soybeans,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21491862983312,35.51911601877107]}"
AR_Z1_03160,Soybeans,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54262404547993,35.756001759193396]}"
AR_Z1_03161,Soybeans,1,71,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78786411804455,35.68135175908306]}"
AR_Z1_03162,Soybeans,1,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5687650202478,35.80990067624057]}"
AR_Z1_03163,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28822115701728,35.67838731864546]}"
AR_Z1_03164,Soybeans,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6191605076869,35.460096704604425]}"
AR_Z1_03165,Soybeans,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2019828897418,35.72312341979462]}"
AR_Z1_03166,Soybeans,1,72,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59544498418614,35.838467102275565]}"
AR_Z1_03167,Soybeans,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57496339570822,35.64955139802523]}"
AR_Z1_03168,Soybeans,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65769823337563,35.73767612739736]}"
AR_Z1_03169,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54612747508799,35.6244884015983]}"
AR_Z1_03170,Soybeans,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54424101299134,35.62637486369495]}"
AR_Z1_03171,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26639209561317,35.685933167032076]}"
AR_Z1_03172,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56903451483304,35.660870170605136]}"
AR_Z1_03173,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51729155446775,35.56385211992023]}"
AR_Z1_03174,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39548000194114,35.67191944859981]}"
AR_Z1_03175,Soybeans,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41380563373718,35.46333063962726]}"
AR_Z1_03176,Soybeans,1,72,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75875870283907,35.70776222843618]}"
AR_Z1_03177,Soybeans,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39548000194114,35.671380459429336]}"
AR_Z1_03178,Soybeans,1,73,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62428090480638,35.76516457509142]}"
AR_Z1_03179,Soybeans,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24402404503859,35.65413280597424]}"
AR_Z1_03180,Soybeans,1,64,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21384065149218,35.54579598270942]}"
AR_Z1_03181,Soybeans,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31517061554086,35.81690753545669]}"
AR_Z1_03182,Soybeans,1,75,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79055906389691,35.753845802511506]}"
AR_Z1_03183,Soybeans,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20764227603175,35.58514219215386]}"
AR_Z1_03184,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53184426207049,35.56412161450547]}"
AR_Z1_03185,Soybeans,1,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20467783559415,35.718811506430846]}"
AR_Z1_03186,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62481989397686,35.567894538698766]}"
AR_Z1_03187,Soybeans,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30277386462001,35.47330193928098]}"
AR_Z1_03188,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65284733084138,35.51157017038447]}"
AR_Z1_03189,Soybeans,1,76,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77924029131701,35.7320167411074]}"
AR_Z1_03190,Soybeans,1,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63613866655676,35.74710843788061]}"
AR_Z1_03191,Soybeans,1,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58547368453242,35.5042938165831]}"
AR_Z1_03192,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38200527267935,35.65574977348565]}"
AR_Z1_03193,Soybeans,1,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78382169926601,35.456323780411125]}"
AR_Z1_03194,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23944263708958,35.55846222821551]}"
AR_Z1_03195,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5544818072303,35.477074863474286]}"
AR_Z1_03196,Soybeans,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26935653605076,35.507797246191174]}"
AR_Z1_03197,Soybeans,1,85,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76145364869144,35.84089255354269]}"
AR_Z1_03198,Soybeans,1,63,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54424101299134,35.652515838462826]}"
AR_Z1_03199,Soybeans,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47309444248907,35.45686276958159]}"
AR_Z1_03200,Soybeans,1,71,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26612260102793,35.540675585589945]}"
AR_Z1_03201,Soybeans,1,76,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72965328763361,35.73255573027787]}"
AR_Z1_03202,Soybeans,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27043451439171,35.64712594675811]}"
AR_Z1_03203,Soybeans,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35209137371817,35.456054285825886]}"
AR_Z1_03204,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.379310326827,35.71315212014089]}"
AR_Z1_03205,Soybeans,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32056050724557,35.551185874414145]}"
AR_Z1_03206,Soybeans,1,66,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2771718790226,35.65790573016754]}"
AR_Z1_03207,Soybeans,1,70,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20925924354317,35.75869670504575]}"
AR_Z1_03208,Soybeans,1,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28256177072733,35.51345663248112]}"
AR_Z1_03209,Soybeans,1,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56768704190685,35.487046163128014]}"
AR_Z1_03210,Soybeans,1,70,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5334612295819,35.83361619974132]}"
AR_Z1_03211,Soybeans,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27582440609642,35.685124683276364]}"
AR_Z1_03212,Soybeans,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51001520066639,35.49728695736697]}"
AR_Z1_03213,Soybeans,1,65,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35505581415576,35.642005549638625]}"
AR_Z1_03214,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56687855815115,35.848707896514526]}"
AR_Z1_03215,Soybeans,1,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76172314327667,35.4967479681965]}"
AR_Z1_03216,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29657548915958,35.53339923178858]}"
AR_Z1_03217,Soybeans,1,67,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49357603096699,35.69940789629386]}"
AR_Z1_03218,Soybeans,1,67,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2230034673902,35.52962630759528]}"
AR_Z1_03219,Soybeans,1,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59948740296468,35.50995320287306]}"
AR_Z1_03220,Soybeans,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54343252923563,35.83065175930373]}"
AR_Z1_03221,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7070157424738,35.75168984582962]}"
AR_Z1_03222,Soybeans,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79163704223785,35.65197684929235]}"
AR_Z1_03223,Soybeans,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37418992970751,35.627183347450654]}"
AR_Z1_03224,Soybeans,1,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52025599490534,35.68647215620254]}"
AR_Z1_03225,Soybeans,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5695735040035,35.644161506320515]}"
