pixel_id,class_name,zone,lon,lat,soil_ph,soil_clay,soil_organic,.geo
00000000000000000a6b,Soybeans,2,-91.51578078725953,33.999526298160404,6.0,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,33.98761424119744]}"
00000000000000000a6c,Soybeans,2,-91.57524735890829,34.157271457027115,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.16727729802135]}"
00000000000000000a6d,Soybeans,2,-91.57183614660241,34.169667757955686,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.16727729802135]}"
00000000000000000a6e,Soybeans,2,-91.64082735810132,34.02809129950877,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
00000000000000000a6f,Soybeans,2,-91.72616563406217,34.06743840720438,5.9,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.07744576960939]}"
00000000000000000a70,Soybeans,2,-91.91283698146258,34.30765018095352,6.0,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89772850997794,34.30202459063928]}"
00000000000000000a71,Soybeans,2,-91.79353819187868,34.112716119301076,6.0,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.12236153381537]}"
00000000000000000a72,Soybeans,2,-91.68322449091748,34.048933137832584,6.0,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.032530005403416]}"
00000000000000000a73,Soybeans,2,-91.75742839154789,34.198950674573666,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
00000000000000000a74,Soybeans,2,-91.74467090343397,34.00581363064577,5.7,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,33.98761424119744]}"
00000000000000000a75,Soybeans,2,-91.82893453604093,34.32776964490667,5.8,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.34694035484525]}"
00000000000000000a76,Soybeans,2,-91.50356285037309,34.26596650430591,5.8,19,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.257108826433296]}"
00000000000000000a77,Soybeans,2,-91.85839581670105,34.14559307136814,6.0,35,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.16727729802135]}"
00000000000000000a78,Soybeans,2,-91.75401272014093,34.111993744930416,5.9,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.12236153381537]}"
00000000000000000a79,Soybeans,2,-91.5244046886969,34.03024950441865,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.032530005403416]}"
00000000000000000a7a,Soybeans,2,-91.8010829908611,34.10265192822346,6.0,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.12236153381537]}"
00000000000000000a7b,Soybeans,2,-91.95379828373952,34.12906318376301,5.8,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.12236153381537]}"
00000000000000000a7c,Soybeans,2,-91.95182290197285,34.335318902990146,5.8,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.34694035484525]}"
00000000000000000a7d,Soybeans,2,-91.51254793899578,34.33980921775097,5.9,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.34694035484525]}"
00000000000000000a7e,Soybeans,2,-91.77287917669807,34.202727533165934,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
00000000000000000a7f,Soybeans,2,-91.56859883923761,34.17002894514102,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.16727729802135]}"
00000000000000000a80,Soybeans,2,-91.6501691748083,34.03851221867069,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
00000000000000000a81,Soybeans,2,-91.5244046886969,34.032224886185325,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.032530005403416]}"
00000000000000000a82,Soybeans,2,-91.7367649172662,34.32220022769091,6.8,34,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.30202459063928]}"
00000000000000000a83,Soybeans,2,-91.64118408618559,33.95928291115306,5.9,41,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.94269847699147]}"
00000000000000000a84,Soybeans,2,-91.62555493699327,34.085943676576186,6.0,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.07744576960939]}"
00000000000000000a85,Soybeans,2,-91.66328339100647,33.9907240326809,6.0,43,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,33.98761424119744]}"
00000000000000000a86,Soybeans,2,-91.5058994193251,34.00976885328017,6.0,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,33.98761424119744]}"
00000000000000000a87,Soybeans,2,-91.9485900537091,34.33603681825976,5.8,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.34694035484525]}"
00000000000000000a88,Soybeans,2,-91.87348987376696,34.35004731376968,5.8,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.34694035484525]}"
00000000000000000a89,Soybeans,2,-91.9308026996069,34.32381888137331,6.3,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.30202459063928]}"
00000000000000000a8a,Soybeans,2,-91.57794511504562,33.993060601632905,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
00000000000000000a8b,Soybeans,2,-91.50033000210935,34.040309236395224,6.1,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.032530005403416]}"
00000000000000000a8c,Soybeans,2,-91.50679569863685,34.19517827508245,5.9,20,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.21219306222732]}"
00000000000000000a8d,Soybeans,2,-91.60453473462732,34.34250251478725,5.9,24,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.34694035484525]}"
00000000000000000a8e,Soybeans,2,-91.52332558624197,33.999526298160404,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
00000000000000000a8f,Soybeans,2,-91.6715461052585,34.00150167992709,6.0,43,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,33.98761424119744]}"
00000000000000000a90,Soybeans,2,-91.55458834372767,34.02503681528717,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.032530005403416]}"
00000000000000000a91,Soybeans,2,-91.81455839424463,34.08845860957034,6.0,35,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.07744576960939]}"
00000000000000000a92,Soybeans,2,-91.82480094936439,34.23362910346631,6.1,25,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.21219306222732]}"
00000000000000000a93,Soybeans,2,-91.97319983242306,34.195361098225646,5.8,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.98756003838989,34.21219306222732]}"
00000000000000000a94,Soybeans,2,-91.62824823402954,34.19517827508245,6.4,35,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.21219306222732]}"
00000000000000000a95,Soybeans,2,-91.63435720247277,34.0801958953183,6.0,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.07744576960939]}"
00000000000000000a96,Soybeans,2,-91.80378074699844,34.23506493400553,6.0,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.257108826433296]}"
00000000000000000a97,Soybeans,2,-91.52332558624197,34.28303594313849,6.5,32,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.30202459063928]}"
00000000000000000a98,Soybeans,2,-91.92325344152341,34.12151838478058,5.8,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.12236153381537]}"
00000000000000000a99,Soybeans,2,-91.8648659723296,34.28986282685132,5.8,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.30202459063928]}"
00000000000000000a9a,Soybeans,2,-91.84150920101165,34.28501132490517,5.8,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.30202459063928]}"
00000000000000000a9b,Soybeans,2,-91.68538269582734,34.10660715085786,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
00000000000000000a9c,Soybeans,2,-91.53643980244014,34.031328606873586,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.032530005403416]}"
00000000000000000a9d,Soybeans,2,-91.71951711439148,34.1905095962795,6.1,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.21219306222732]}"
00000000000000000a9e,Soybeans,2,-91.73550745076913,34.22195071780734,6.1,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.21219306222732]}"
00000000000000000a9f,Soybeans,2,-91.52422186555371,34.29004119089346,6.5,32,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.30202459063928]}"
00000000000000000aa0,Soybeans,2,-91.50697406267898,33.99755091639372,6.0,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,33.98761424119744]}"
00000000000000000aa1,Soybeans,2,-91.51344421830753,34.0455219255267,6.1,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.032530005403416]}"
00000000000000000aa2,Soybeans,2,-91.84977191526369,34.159246838793784,6.0,35,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.16727729802135]}"
00000000000000000aa3,Soybeans,2,-91.84150920101165,34.20218798193847,6.1,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.21219306222732]}"
00000000000000000aa4,Soybeans,2,-91.73011639759552,34.00150167992709,6.0,33,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,33.98761424119744]}"
00000000000000000aa5,Soybeans,2,-91.68070955792334,34.026294281784246,6.0,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.032530005403416]}"
00000000000000000aa6,Soybeans,2,-91.92361462870875,34.3295666626312,5.8,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.34694035484525]}"
00000000000000000aa7,Soybeans,2,-91.52242930693022,34.30944719867806,6.5,32,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.30202459063928]}"
00000000000000000aa8,Soybeans,2,-91.60057951199292,34.06384437175531,5.9,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.07744576960939]}"
00000000000000000aa9,Soybeans,2,-91.50356285037309,34.21673802867586,5.9,20,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.21219306222732]}"
00000000000000000aaa,Soybeans,2,-91.8720495841267,34.09690414696556,5.6,22,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.07744576960939]}"
00000000000000000aab,Soybeans,2,-91.84761816945488,34.1815245076568,6.0,35,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.16727729802135]}"
00000000000000000aac,Soybeans,2,-91.51973155079288,34.03258607337065,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.032530005403416]}"
00000000000000000aad,Soybeans,2,-91.90385189283988,34.28015982295902,6.0,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89772850997794,34.30202459063928]}"
00000000000000000aae,Soybeans,2,-91.53985547384708,34.32705172963706,5.9,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.34694035484525]}"
00000000000000000aaf,Soybeans,2,-91.52098901728996,34.253931390562656,6.1,26,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.257108826433296]}"
00000000000000000ab0,Soybeans,2,-91.51649870252913,34.33783383598429,5.9,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.34694035484525]}"
00000000000000000ab1,Soybeans,2,-91.54129130438629,34.2467433196645,6.1,26,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.257108826433296]}"
00000000000000000ab2,Soybeans,2,-91.56087567621303,34.161405043703645,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.16727729802135]}"
00000000000000000ab3,Soybeans,2,-91.51056809812806,34.22698058379564,5.9,20,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.21219306222732]}"
00000000000000000ab4,Soybeans,2,-91.68681852636657,34.001862867112415,6.0,43,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,33.98761424119744]}"
00000000000000000ab5,Soybeans,2,-91.81186509720834,34.26075827427549,6.0,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.257108826433296]}"
00000000000000000ab6,Soybeans,2,-91.78024561163835,34.02665546896957,5.9,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.032530005403416]}"
00000000000000000ab7,Soybeans,2,-91.55746000480609,34.31321959816927,6.5,32,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.30202459063928]}"
00000000000000000ab8,Soybeans,2,-92.0017692928725,34.074626478102545,5.3,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.98756003838989,34.07744576960939]}"
00000000000000000ab9,Soybeans,2,-91.56482643974638,34.150622937356424,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.16727729802135]}"
00000000000000000aba,Soybeans,2,-91.71071484891199,34.044804010257096,6.0,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.032530005403416]}"
00000000000000000abb,Soybeans,2,-91.57704437663283,33.99826883166334,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
00000000000000000abc,Soybeans,2,-91.77808740672849,34.23560448523298,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.257108826433296]}"
00000000000000000abd,Soybeans,2,-91.97212518906919,34.19320289331577,5.8,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.98756003838989,34.21219306222732]}"
00000000000000000abe,Soybeans,2,-91.5429099580687,34.33621518230189,5.9,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.34694035484525]}"
00000000000000000abf,Soybeans,2,-91.66885280822223,34.12043928232565,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
00000000000000000ac0,Soybeans,2,-91.50392403755842,34.334779351762684,5.9,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.34694035484525]}"
00000000000000000ac1,Soybeans,2,-91.84707861822741,34.20272753316594,6.1,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.21219306222732]}"
00000000000000000ac2,Soybeans,2,-91.71502679963066,33.95532768851865,5.8,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,33.94269847699147]}"
00000000000000000ac3,Soybeans,2,-91.50230538387602,34.27315457520406,5.8,19,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.257108826433296]}"
00000000000000000ac4,Soybeans,2,-91.62950570052662,34.3110613932594,5.8,27,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.30202459063928]}"
00000000000000000ac5,Soybeans,2,-91.58854439824967,34.10804298139706,6.0,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.12236153381537]}"
00000000000000000ac6,Soybeans,2,-91.8535443147549,34.19320289331578,6.1,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.21219306222732]}"
00000000000000000ac7,Soybeans,2,-91.57309361309947,34.004016612921234,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
00000000000000000ac8,Soybeans,2,-91.56824211115332,34.14128112064946,6.0,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.12236153381537]}"
00000000000000000ac9,Soybeans,2,-91.63471838965809,33.98479342827982,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
00000000000000000aca,Soybeans,2,-91.8567816221197,34.171103588494894,6.0,35,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.16727729802135]}"
00000000000000000acb,Soybeans,2,-91.61279744887936,33.97347622980617,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
00000000000000000acc,Soybeans,2,-91.72221041142775,34.0455219255267,6.0,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.032530005403416]}"
00000000000000000acd,Soybeans,2,-91.83180619711935,34.227158947837765,6.1,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.21219306222732]}"
00000000000000000ace,Soybeans,2,-91.54847937528446,34.18817302732748,6.0,32,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.16727729802135]}"
00000000000000000acf,Soybeans,2,-91.95056543547578,34.17164313972237,5.8,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.16727729802135]}"
00000000000000000ad0,Soybeans,2,-91.50033000210935,34.287526257899316,6.0,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.30202459063928]}"
00000000000000000ad1,Soybeans,2,-91.84528160050286,34.248361973346896,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.257108826433296]}"
00000000000000000ad2,Soybeans,2,-91.80341955981311,34.28788744508464,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.30202459063928]}"
00000000000000000ad3,Soybeans,2,-91.90456980810949,34.341245048290176,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89772850997794,34.34694035484525]}"
00000000000000000ad4,Soybeans,2,-91.51578078725953,34.239015697538875,5.8,19,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.257108826433296]}"
00000000000000000ad5,Soybeans,2,-91.63040643893942,33.975812798758184,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
00000000000000000ad6,Soybeans,2,-91.83953381924498,34.2902195549356,5.8,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.30202459063928]}"
00000000000000000ad7,Soybeans,2,-91.64926843639549,34.03671520094615,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
00000000000000000ad8,Soybeans,2,-91.63777287387971,34.059354056994486,6.0,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.07744576960939]}"
00000000000000000ad9,Soybeans,2,-91.67118937717423,34.08989889921059,6.0,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.07744576960939]}"
00000000000000000ada,Soybeans,2,-91.50733524986431,34.020724864568486,6.1,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,34.032530005403416]}"
00000000000000000adb,Soybeans,2,-91.61747058678337,34.11127582966081,6.2,28,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.12236153381537]}"
00000000000000000adc,Soybeans,2,-91.8003650755915,34.22464401484362,6.1,25,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.21219306222732]}"
00000000000000000add,Soybeans,2,-91.99781407023809,34.3110613932594,6.1,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.98756003838989,34.30202459063928]}"
00000000000000000ade,Soybeans,2,-91.82138527795745,34.14972665804468,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.16727729802135]}"
00000000000000000adf,Soybeans,2,-91.71179395136691,34.20452009178942,6.1,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.21219306222732]}"
00000000000000000ae0,Soybeans,2,-91.67675879438998,34.12439450496005,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
00000000000000000ae1,Soybeans,2,-91.54793982405698,34.34142341233232,5.9,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.34694035484525]}"
00000000000000000ae2,Soybeans,2,-91.64980798762296,34.066542127892646,6.0,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.07744576960939]}"
00000000000000000ae3,Soybeans,2,-91.93762958331975,34.186014822417626,5.8,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.16727729802135]}"
00000000000000000ae4,Soybeans,2,-91.74197760639768,34.20290589720808,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
00000000000000000ae5,Soybeans,2,-91.67927372738413,34.02162560298128,6.0,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.032530005403416]}"
00000000000000000ae6,Soybeans,2,-91.83503904538311,34.25806051813815,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.257108826433296]}"
00000000000000000ae7,Soybeans,2,-91.69508124061859,34.08486457412126,6.0,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.07744576960939]}"
00000000000000000ae8,Soybeans,2,-91.67837298897133,34.04444282307177,6.0,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.032530005403416]}"
00000000000000000ae9,Soybeans,2,-91.57003912887787,34.334779351762684,5.9,24,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.34694035484525]}"
00000000000000000aea,Soybeans,2,-91.64567440094642,34.08199291304283,6.0,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.07744576960939]}"
00000000000000000aeb,Soybeans,2,-91.82300393163985,34.31465542870849,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.30202459063928]}"
00000000000000000aec,Soybeans,2,-91.70496706765408,33.971318024896306,6.0,33,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,33.98761424119744]}"
00000000000000000aed,Soybeans,2,-91.59195561055554,33.99449643217213,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
00000000000000000aee,Soybeans,2,-91.63417883843063,34.07265109633587,6.0,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.07744576960939]}"
00000000000000000aef,Soybeans,2,-91.8019837292739,34.29273894703079,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.30202459063928]}"
00000000000000000af0,Soybeans,2,-91.68753644163617,34.09025562729487,6.0,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.07744576960939]}"
00000000000000000af1,Soybeans,2,-91.59429217950756,34.158167736338854,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.16727729802135]}"
00000000000000000af2,Soybeans,2,-91.62824823402954,33.97329786576404,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
00000000000000000af3,Soybeans,2,-91.51326585426538,33.97419414507578,6.0,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,33.98761424119744]}"
00000000000000000af4,Soybeans,2,-91.66597668804275,33.97167921208163,6.0,43,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,33.98761424119744]}"
00000000000000000af5,Soybeans,2,-91.73065594882299,34.00365988483696,6.0,33,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,33.98761424119744]}"
00000000000000000af6,Soybeans,2,-91.66669460331235,34.08253246427031,6.0,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.07744576960939]}"
00000000000000000af7,Soybeans,2,-91.8679204565512,34.18278197415387,6.0,35,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.16727729802135]}"
00000000000000000af8,Soybeans,2,-91.73478953549953,34.19086632436377,6.1,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.21219306222732]}"
00000000000000000af9,Soybeans,2,-91.71808128385227,34.08271082831244,5.9,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.07744576960939]}"
00000000000000000afa,Soybeans,2,-91.74395298816437,34.191227511549094,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
00000000000000000afb,Soybeans,2,-91.60884668534601,33.95640679097358,5.9,41,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.94269847699147]}"
00000000000000000afc,Soybeans,2,-91.63597585615517,34.082171277084974,6.0,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.07744576960939]}"
00000000000000000afd,Soybeans,2,-91.52044946606249,34.01300170154392,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.032530005403416]}"
00000000000000000afe,Soybeans,2,-91.98577895649484,34.341245048290176,6.0,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.98756003838989,34.34694035484525]}"
00000000000000000aff,Soybeans,2,-91.6266340394482,34.05917569295236,6.0,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.07744576960939]}"
00000000000000000b00,Soybeans,2,-91.77431500723728,34.227158947837765,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
00000000000000000b01,Soybeans,2,-91.57416825645336,34.12439450496005,6.0,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.12236153381537]}"
00000000000000000b02,Soybeans,2,-91.78491429044131,34.23757986699967,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.257108826433296]}"
00000000000000000b03,Soybeans,2,-91.73245296654753,34.062586905258236,5.9,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.07744576960939]}"
00000000000000000b04,Soybeans,2,-91.60327726813026,34.07175035792307,5.9,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.07744576960939]}"
